tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
g11967	-	-	g11967	g11967	-	chromosome_11:3602519-3613202	-	-	5.53062	4.94042	6.12082	OK
Cre11.g482050	-	-	Cre11.g482050	Cre11.g482050	-	chromosome_11:3613256-3617422	-	-	4.89739	4.24148	5.55329	OK
Cre11.g482100	-	-	Cre11.g482100	Cre11.g482100	-	chromosome_11:3617532-3625774	-	-	2.55705	2.11086	3.00324	OK
Cre11.g482150	-	-	Cre11.g482150	Cre11.g482150	-	chromosome_11:3625806-3631692	-	-	0.865505	0.632117	1.09889	OK
Cre11.g482200	-	-	Cre11.g482200	FBB9	-	chromosome_11:3631743-3635032	-	-	11.8215	10.2383	13.4048	OK
Cre11.g482250	-	-	Cre11.g482250	Cre11.g482250	-	chromosome_11:3635212-3638958	-	-	4.21141	3.45018	4.97264	OK
g11973	-	-	g11973	g11973	-	chromosome_11:3639502-3641074	-	-	0.33771	0.00139839	0.674022	OK
Cre11.g482300	-	-	Cre11.g482300	MOT17	-	chromosome_11:3642932-3647352	-	-	16.9374	15.5161	18.3588	OK
Cre11.g482350	-	-	Cre11.g482350	Cre11.g482350	-	chromosome_11:3647692-3648854	-	-	0.0747916	0	0.224375	OK
Cre11.g482400	-	-	Cre11.g482400	Cre11.g482400	-	chromosome_11:3648898-3650352	-	-	0.402431	0.0424858	0.762376	OK
Cre11.g482450	-	-	Cre11.g482450	Cre11.g482450	-	chromosome_11:3651566-3655422	-	-	4.90198	4.22745	5.57651	OK
g11978	-	-	g11978	g11978	-	chromosome_11:3655972-3672343	-	-	6.3236	5.74199	6.90521	OK
Cre11.g482550	-	-	Cre11.g482550	Cre11.g482550	-	chromosome_11:3672696-3680282	-	-	0.128586	0.0572594	0.199913	OK
Cre11.g482600	-	-	Cre11.g482600	Cre11.g482600	-	chromosome_11:3680382-3683634	-	-	21.2429	19.455	23.0308	OK
Cre11.g482626	-	-	Cre11.g482626	Cre11.g482626	-	chromosome_11:3684706-3687208	-	-	11.0255	9.82782	12.2231	OK
Cre11.g482650	-	-	Cre11.g482650	Cre11.g482650	-	chromosome_11:3687491-3690606	-	-	1.13962	0.787923	1.49131	OK
g11983	-	-	g11983	g11983	-	chromosome_11:3691086-3692848	-	-	0	0	0	OK
Cre11.g482700	-	-	Cre11.g482700	Cre11.g482700	-	chromosome_11:3692850-3696796	-	-	1.9694	1.51459	2.42421	OK
g11985	-	-	g11985	g11985	-	chromosome_11:3696896-3709048	-	-	0.000736988	0	0.022956	OK
Cre11.g482750	-	-	Cre11.g482750	Cre11.g482750	-	chromosome_11:3696896-3709048	-	-	1.84215	1.55477	2.12954	OK
g11986	-	-	g11986	g11986	-	chromosome_11:3709060-3718076	-	-	7.37185	6.75209	7.99161	OK
Cre11.g482841	-	-	Cre11.g482841	Cre11.g482841	-	chromosome_11:3718160-3721046	-	-	7.99142	7.05609	8.92674	OK
Cre11.g482850	-	-	Cre11.g482850	Cre11.g482850	-	chromosome_11:3721224-3726208	-	-	0.693735	0.440419	0.947051	OK
Cre11.g482900	-	-	Cre11.g482900	Cre11.g482900	-	chromosome_11:3726256-3730168	-	-	5.88623	4.88409	6.88836	OK
g11990	-	-	g11990	g11990	-	chromosome_11:3730266-3741022	-	-	38.2204	37.1749	39.2658	OK
Cre11.g483000	-	-	Cre11.g483000	Cre11.g483000	-	chromosome_11:3741030-3751106	-	-	1.60266	1.37472	1.8306	OK
g11992	-	-	g11992	g11992	-	chromosome_11:3757216-3762878	-	-	0.18892	0.0642367	0.313603	OK
Cre11.g483100	-	-	Cre11.g483100	Cre11.g483100	-	chromosome_11:3762970-3770936	-	-	6.44849	5.94143	6.95556	OK
g11994	-	-	g11994	g11994	-	chromosome_11:3771455-3774296	-	-	4.57191e-05	0	0.0925572	OK
Cre11.g483150	-	-	Cre11.g483150	Cre11.g483150	-	chromosome_11:3771455-3774326	-	-	3.89601	3.01867	4.77334	OK
Cre11.g483200	-	-	Cre11.g483200	Cre11.g483200	-	chromosome_11:3774426-3778629	-	-	4.90229	4.15901	5.64557	OK
Cre11.g483250	-	-	Cre11.g483250	Cre11.g483250	-	chromosome_11:3779246-3784383	-	-	0.565374	0.355399	0.775349	OK
Cre11.g483269	-	-	Cre11.g483269	Cre11.g483269	-	chromosome_11:3784916-3786129	-	-	1.3804	0.761875	1.99893	OK
g11998	-	-	g11998	g11998	-	chromosome_11:3788766-3794267	-	-	0.493656	0.310317	0.676996	OK
Cre11.g483400	-	-	Cre11.g483400	ELG10	-	chromosome_11:3794386-3801990	-	-	3.5768	3.00769	4.14591	OK
Cre11.g483450	-	-	Cre11.g483450	Cre11.g483450	-	chromosome_11:3808158-3809876	-	-	5.88854	4.67369	7.1034	OK
g12001	-	-	g12001	g12001	-	chromosome_12:4265-5657	-	-	0	0	0	OK
Cre12.g483500	-	-	Cre12.g483500	Cre12.g483500	-	chromosome_12:5947-34335	-	-	7.85747	7.54766	8.16727	OK
Cre12.g483550	-	-	Cre12.g483550	VPE1	-	chromosome_12:38025-43478	-	-	22.3927	21.1545	23.6308	OK
Cre12.g483600	-	-	Cre12.g483600	Cre12.g483600	-	chromosome_12:44595-49317	-	-	4.34094	3.70606	4.97582	OK
Cre12.g483650	-	-	Cre12.g483650	Cre12.g483650	-	chromosome_12:49319-54505	-	-	13.5385	12.483	14.5941	OK
g12006	-	-	g12006	g12006	-	chromosome_12:55945-61637	-	-	82.0075	79.6656	84.3495	OK
g12007	-	-	g12007	g12007	-	chromosome_12:59655-63777	-	-	0	0	0	OK
Cre12.g483750	-	-	Cre12.g483750	Cre12.g483750	-	chromosome_12:64330-68465	-	-	6.35842	5.36236	7.35448	OK
Cre12.g483800	-	-	Cre12.g483800	Cre12.g483800	-	chromosome_12:68905-83423	-	-	4.25929	3.91148	4.60711	OK
Cre12.g483850	-	-	Cre12.g483850	Cre12.g483850	-	chromosome_12:84671-85365	-	-	614.654	589.944	639.364	OK
Cre12.g483900	-	-	Cre12.g483900	Cre12.g483900	-	chromosome_12:85465-90557	-	-	5.00548	4.23068	5.78028	OK
g12011	-	-	g12011	g12011	-	chromosome_12:85465-90557	-	-	0.309399	0.0556619	0.563136	OK
g12012	-	-	g12012	g12012	-	chromosome_12:91129-92325	-	-	0.114169	0	0.284662	OK
Cre12.g483950	-	-	Cre12.g483950	MDH4	-	chromosome_12:92425-95047	-	-	196.173	190.495	201.851	OK
Cre12.g484000	-	-	Cre12.g484000	Cre12.g484000	-	chromosome_12:95054-99518	-	-	73.0332	70.1636	75.9028	OK
g12015	-	-	g12015	g12015	-	chromosome_12:99629-101165	-	-	1318.24	1301.29	1335.19	OK
Cre12.g484100	-	-	Cre12.g484100	RPC19	-	chromosome_12:101265-103507	-	-	59.6187	56.1664	63.071	OK
Cre12.g484150	-	-	Cre12.g484150	Cre12.g484150	-	chromosome_12:103509-108465	-	-	38.3437	36.6749	40.0125	OK
g12017	-	-	g12017	g12017	-	chromosome_12:103509-108465	-	-	0.00231346	0	0.0385931	OK
Cre12.g484200	-	-	Cre12.g484200	PPS2	-	chromosome_12:108575-112293	-	-	54.9076	52.0077	57.8075	OK
Cre12.g484250	-	-	Cre12.g484250	DHC1	-	chromosome_12:113075-133587	-	-	11.4369	11.0013	11.8725	OK
Cre12.g484300	-	-	Cre12.g484300	Cre12.g484300	-	chromosome_12:133745-135081	-	-	42.6062	38.4679	46.7445	OK
Cre12.g484350	-	-	Cre12.g484350	Cre12.g484350	-	chromosome_12:135327-143416	-	-	36.8562	35.3067	38.4057	OK
Cre12.g484400	-	-	Cre12.g484400	Cre12.g484400	-	chromosome_12:145735-146337	-	-	0	0	0	LOWDATA
g12024	-	-	g12024	g12024	-	chromosome_12:145735-150807	-	-	0.405324	0.202009	0.608639	OK
Cre12.g484450	-	-	Cre12.g484450	Cre12.g484450	-	chromosome_12:151085-155997	-	-	1.79003	1.46185	2.11822	OK
Cre12.g484500	-	-	Cre12.g484500	Cre12.g484500	-	chromosome_12:156055-158387	-	-	31.5876	28.6705	34.5048	OK
Cre12.g484550	-	-	Cre12.g484550	Cre12.g484550	-	chromosome_12:158465-161747	-	-	0.093677	0	0.201846	OK
Cre12.g484600	-	-	Cre12.g484600	Cre12.g484600	-	chromosome_12:161779-165055	-	-	4.47612	3.80323	5.14901	OK
Cre12.g484650	-	-	Cre12.g484650	Cre12.g484650	-	chromosome_12:165615-171937	-	-	4.14681	3.65008	4.64353	OK
Cre12.g484700	-	-	Cre12.g484700	Cre12.g484700	-	chromosome_12:172168-174425	-	-	72.7801	67.6466	77.9136	OK
g12031	-	-	g12031	g12031	-	chromosome_12:174525-181397	-	-	5.21805	4.48738	5.94872	OK
Cre12.g484800	-	-	Cre12.g484800	Cre12.g484800	-	chromosome_12:199887-208329	-	-	6.24902	5.63103	6.867	OK
g12033	-	-	g12033	g12033	-	chromosome_12:209379-212831	-	-	0.409047	0.162476	0.655618	OK
Cre12.g484900	-	-	Cre12.g484900	FAP83	-	chromosome_12:213023-217059	-	-	11.9837	11.0202	12.9471	OK
Cre12.g484950	-	-	Cre12.g484950	Cre12.g484950	-	chromosome_12:217559-220161	-	-	1.22989	0.854776	1.605	OK
Cre12.g485000	-	-	Cre12.g485000	FAP182	-	chromosome_12:220167-222503	-	-	11.7258	10.4189	13.0327	OK
Cre12.g485050	-	-	Cre12.g485050	CAH6	-	chromosome_12:222629-225512	-	-	66.4324	63.7628	69.102	OK
Cre12.g485100	-	-	Cre12.g485100	Cre12.g485100	-	chromosome_12:225569-226531	-	-	6.26634	4.8563	7.67637	OK
Cre12.g485150	-	-	Cre12.g485150	GAP1	-	chromosome_12:226537-229749	-	-	332.754	325.951	339.558	OK
Cre12.g485200	-	-	Cre12.g485200	Cre12.g485200	-	chromosome_12:232023-233568	-	-	0.653204	0.268477	1.03793	OK
g12041	-	-	g12041	g12041	-	chromosome_12:235219-240680	-	-	22.0228	20.973	23.0727	OK
g12042	-	-	g12042	g12042	-	chromosome_12:240749-241801	-	-	0.141474	0	0.381544	OK
Cre12.g485300	-	-	Cre12.g485300	Cre12.g485300	-	chromosome_12:242573-248419	-	-	0.27964	0.160644	0.398637	OK
Cre12.g485350	-	-	Cre12.g485350	Cre12.g485350	-	chromosome_12:248848-254089	-	-	5.5595	4.89976	6.21924	OK
g12044	-	-	g12044	g12044	-	chromosome_12:248848-254089	-	-	0.000253578	0	0.0389942	OK
Cre12.g485400	-	-	Cre12.g485400	Cre12.g485400	-	chromosome_12:254545-260459	-	-	4.89835	4.23876	5.55794	OK
Cre12.g485418	-	-	Cre12.g485418	Cre12.g485418	-	chromosome_12:260559-266164	-	-	4.10208	3.60202	4.60215	OK
Cre12.g485453	-	-	Cre12.g485453	Cre12.g485453	-	chromosome_12:267619-270831	-	-	2.57782	2.09495	3.06069	OK
g12048	-	-	g12048	g12048	-	chromosome_12:270883-271929	-	-	0	0	0	OK
Cre12.g485480	-	-	Cre12.g485480	Cre12.g485480	-	chromosome_12:275532-279405	-	-	4.40207	3.75813	5.04601	OK
Cre12.g485500	-	-	Cre12.g485500	Cre12.g485500	-	chromosome_12:279618-287139	-	-	8.3215	7.69869	8.9443	OK
Cre12.g485550	-	-	Cre12.g485550	Cre12.g485550	-	chromosome_12:287193-291461	-	-	8.41403	7.41592	9.41213	OK
g12052	-	-	g12052	g12052	-	chromosome_12:291589-300070	-	-	18.7984	17.8658	19.7309	OK
g12053	-	-	g12053	g12053	-	chromosome_12:300313-302179	-	-	2.28124	1.55989	3.0026	OK
g12054	-	-	g12054	g12054	-	chromosome_12:304859-306591	-	-	0.230793	0.0400975	0.42149	OK
Cre12.g494650	-	-	Cre12.g494650	Cre12.g494650	-	chromosome_12:320249-326761	-	-	0.142882	0.0587368	0.227028	OK
Cre12.g494600	-	-	Cre12.g494600	Cre12.g494600	-	chromosome_12:326929-330681	-	-	0.220331	0.093123	0.34754	OK
g12057	-	-	g12057	g12057	-	chromosome_12:330695-336603	-	-	147.29	143.38	151.2	OK
Cre12.g494500	-	-	Cre12.g494500	CDKI1	-	chromosome_12:337432-343229	-	-	4.45516	3.72274	5.18758	OK
Cre12.g494450	-	-	Cre12.g494450	PRPS16	-	chromosome_12:343329-344322	-	-	258.43	249.554	267.306	OK
Cre12.g494400	-	-	Cre12.g494400	MNP2	-	chromosome_12:344573-348789	-	-	7.64857	6.62648	8.67065	OK
Cre12.g494350	-	-	Cre12.g494350	Cre12.g494350	-	chromosome_12:348904-356525	-	-	14.0183	12.9319	15.1046	OK
Cre12.g494300	-	-	Cre12.g494300	Cre12.g494300	-	chromosome_12:356759-358607	-	-	0.567876	0.241595	0.894158	OK
Cre12.g494250	-	-	Cre12.g494250	Cre12.g494250	-	chromosome_12:358616-363309	-	-	0.911368	0.620241	1.2025	OK
g12064	-	-	g12064	g12064	-	chromosome_12:363363-365669	-	-	1.45477	0.991347	1.91819	OK
g12065	-	-	g12065	g12065	-	chromosome_12:371853-375599	-	-	0.204939	0.0698252	0.340054	OK
Cre12.g494150	-	-	Cre12.g494150	Cre12.g494150	-	chromosome_12:375605-377067	-	-	0.256744	0	0.51901	OK
Cre12.g494100	-	-	Cre12.g494100	Cre12.g494100	-	chromosome_12:377412-390437	-	-	25.067	24.015	26.1189	OK
Cre12.g494050	-	-	Cre12.g494050	RPL9	-	chromosome_12:390537-391273	-	-	7168.98	7106.5	7231.46	OK
g12069	-	-	g12069	g12069	-	chromosome_12:392037-394799	-	-	0.0470802	0	0.113662	OK
Cre12.g494000	-	-	Cre12.g494000	CGL82	-	chromosome_12:397817-403435	-	-	30.1471	28.7147	31.5794	OK
Cre12.g493950	-	-	Cre12.g493950	PRPS13	-	chromosome_12:403451-405828	-	-	282.741	275.296	290.185	OK
Cre12.g493900	-	-	Cre12.g493900	Cre12.g493900	-	chromosome_12:405921-407577	-	-	6.91266	5.5593	8.26602	OK
g12074	-	-	g12074	g12074	-	chromosome_12:411081-414987	-	-	28.3935	26.8129	29.974	OK
Cre12.g493750	-	-	Cre12.g493750	Cre12.g493750	-	chromosome_12:416591-427467	-	-	0.681598	0.447812	0.915384	OK
Cre12.g493700	-	-	Cre12.g493700	Cre12.g493700	-	chromosome_12:427597-434759	-	-	0.0472834	0	0.114152	OK
Cre12.g493650	-	-	Cre12.g493650	Cre12.g493650	-	chromosome_12:434763-437837	-	-	0.577439	0.331218	0.82366	OK
Cre12.g493600	-	-	Cre12.g493600	Cre12.g493600	-	chromosome_12:437891-444107	-	-	2.49859	2.1768	2.82038	OK
Cre12.g493550	-	-	Cre12.g493550	Cre12.g493550	-	chromosome_12:444207-460159	-	-	2.54065	2.25252	2.82879	OK
Cre12.g493500	-	-	Cre12.g493500	Cre12.g493500	-	chromosome_12:460165-465637	-	-	13.0916	12.0082	14.1749	OK
Cre12.g493450	-	-	Cre12.g493450	Cre12.g493450	-	chromosome_12:465767-472569	-	-	1.74523	1.40621	2.08426	OK
Cre12.g493400	-	-	Cre12.g493400	SMC4	-	chromosome_12:472571-482547	-	-	0.395767	0.243436	0.548098	OK
Cre12.g493350	-	-	Cre12.g493350	Cre12.g493350	-	chromosome_12:482857-484309	-	-	2.67031	1.74063	3.6	OK
Cre12.g493300	-	-	Cre12.g493300	Cre12.g493300	-	chromosome_12:484601-499157	-	-	3.56309	3.24311	3.88306	OK
Cre12.g493250	-	-	Cre12.g493250	Cre12.g493250	-	chromosome_12:499211-505337	-	-	52.1619	50.2852	54.0385	OK
g12086	-	-	g12086	g12086	-	chromosome_12:505817-510999	-	-	2.44572	2.02414	2.8673	OK
Cre12.g493150	-	-	Cre12.g493150	VKE1	-	chromosome_12:511637-514890	-	-	7.66974	6.61373	8.72576	OK
Cre12.g493100	-	-	Cre12.g493100	Cre12.g493100	-	chromosome_12:514891-517577	-	-	0.0366368	0	0.10991	OK
Cre12.g493050	-	-	Cre12.g493050	Cre12.g493050	-	chromosome_12:517697-523199	-	-	0.0126119	0	0.0447028	OK
Cre12.g493000	-	-	Cre12.g493000	Cre12.g493000	-	chromosome_12:523201-530007	-	-	3.46004	2.95126	3.96881	OK
Cre12.g492950	-	-	Cre12.g492950	RIR1	-	chromosome_12:530135-535259	-	-	8.9685	8.16793	9.76906	OK
Cre12.g492900	-	-	Cre12.g492900	Cre12.g492900	-	chromosome_12:535270-538086	-	-	1.93841	1.41566	2.46116	OK
Cre12.g492850	-	-	Cre12.g492850	Cre12.g492850	-	chromosome_12:538266-547195	-	-	0.754823	0.567574	0.942071	OK
g12094	-	-	g12094	g12094	-	chromosome_12:547200-554156	-	-	0.105509	0.0309028	0.180115	OK
Cre12.g492750	-	-	Cre12.g492750	Cre12.g492750	-	chromosome_12:554256-571608	-	-	0.713905	0.585684	0.842126	OK
Cre12.g492700	-	-	Cre12.g492700	FAS1	-	chromosome_12:571610-576346	-	-	3.65003	3.04379	4.25626	OK
Cre12.g492650	-	-	Cre12.g492650	FAS2	-	chromosome_12:576392-582046	-	-	1.44268	1.08616	1.79919	OK
Cre12.g492600	-	-	Cre12.g492600	FAS3	-	chromosome_12:582137-587926	-	-	5.51574	4.89906	6.13243	OK
Cre12.g492550	-	-	Cre12.g492550	Cre12.g492550	-	chromosome_12:589116-594296	-	-	3.25366e-05	0	0.0458246	OK
g12099	-	-	g12099	g12099	-	chromosome_12:589116-594296	-	-	4.17122	3.551	4.79143	OK
Cre12.g492500	-	-	Cre12.g492500	Cre12.g492500	-	chromosome_12:598030-601246	-	-	7.48068	6.48363	8.47774	OK
g12101	-	-	g12101	g12101	-	chromosome_12:601446-603114	-	-	1.52365	0.93799	2.10931	OK
Cre12.g492450	-	-	Cre12.g492450	Cre12.g492450	-	chromosome_12:603181-615606	-	-	3.15978	2.78742	3.53214	OK
Cre12.g492400	-	-	Cre12.g492400	Cre12.g492400	-	chromosome_12:615893-616356	-	-	0	0	0	OK
Cre12.g492350	-	-	Cre12.g492350	Cre12.g492350	-	chromosome_12:616404-623506	-	-	15.1263	13.8955	16.3571	OK
Cre12.g492300	-	-	Cre12.g492300	NUO10	-	chromosome_12:623862-625556	-	-	72.7733	68.5506	76.9961	OK
Cre12.g492250	-	-	Cre12.g492250	TRZ3	-	chromosome_12:625688-630425	-	-	7.62934	0	13.9625	LOWDATA
g12106	-	-	g12106	g12106	-	chromosome_12:625688-630626	-	-	1.01053	0.643751	1.37731	OK
Cre12.g492200	-	-	Cre12.g492200	Cre12.g492200	-	chromosome_12:630866-642483	-	-	6.80739	6.34922	7.26557	OK
Cre12.g492150	-	-	Cre12.g492150	Cre12.g492150	-	chromosome_12:642614-644996	-	-	0	0	0	OK
g12109	-	-	g12109	g12109	-	chromosome_12:645126-647458	-	-	0	0	0	OK
g12110	-	-	g12110	g12110	-	chromosome_12:647460-648416	-	-	0.156426	0	0.421237	OK
g12111	-	-	g12111	g12111	-	chromosome_12:651070-657686	-	-	0.565967	0.360992	0.770942	OK
g12112	-	-	g12112	g12112	-	chromosome_12:665145-667891	-	-	0.65199	0.350312	0.953668	OK
g12113	-	-	g12113	g12113	-	chromosome_12:668215-673551	-	-	0.284677	0.1413	0.428054	OK
g12114	-	-	g12114	g12114	-	chromosome_12:678955-693741	-	-	26.5133	25.3813	27.6453	OK
g12115	-	-	g12115	g12115	-	chromosome_12:691513-693741	-	-	0.389566	0	1.02165	OK
Cre12.g494750	-	-	Cre12.g494750	PRPS20	-	chromosome_12:693832-695823	-	-	295.66	288.922	302.398	OK
Cre12.g494800	-	-	Cre12.g494800	IDA4	-	chromosome_12:695825-697181	-	-	45.4081	40.9977	49.8185	OK
Cre12.g494850	-	-	Cre12.g494850	ADK3	-	chromosome_12:697227-700110	-	-	189.738	182.765	196.71	OK
Cre12.g494900	-	-	Cre12.g494900	Cre12.g494900	-	chromosome_12:700201-705055	-	-	25.1275	23.3022	26.9529	OK
Cre12.g494950	-	-	Cre12.g494950	Cre12.g494950	-	chromosome_12:705101-707723	-	-	0.198829	0	0.435073	OK
Cre12.g495000	-	-	Cre12.g495000	Cre12.g495000	-	chromosome_12:707725-716741	-	-	3.23109	2.81213	3.65005	OK
Cre12.g495050	-	-	Cre12.g495050	Cre12.g495050	-	chromosome_12:716841-724543	-	-	0.776846	0.575133	0.978558	OK
Cre12.g495100	-	-	Cre12.g495100	PSR1	-	chromosome_12:724591-729993	-	-	2.42617	2.06845	2.78389	OK
g12124	-	-	g12124	g12124	-	chromosome_12:730041-734763	-	-	0.0390846	0	0.149633	OK
g12125	-	-	g12125	g12125	-	chromosome_12:729975-731241	-	-	0	0	0	OK
Cre12.g495250	-	-	Cre12.g495250	Cre12.g495250	-	chromosome_12:734809-740313	-	-	10.8113	9.92036	11.7022	OK
Cre12.g495300	-	-	Cre12.g495300	HIS6	-	chromosome_12:740315-743461	-	-	19.6213	17.6775	21.5651	OK
Cre12.g495350	-	-	Cre12.g495350	POC12	-	chromosome_12:743561-753893	-	-	1.09195	0.871344	1.31256	OK
Cre12.g495400	-	-	Cre12.g495400	Cre12.g495400	-	chromosome_12:753941-757463	-	-	0.635953	0.399766	0.872139	OK
Cre12.g495450	-	-	Cre12.g495450	Cre12.g495450	-	chromosome_12:757511-760514	-	-	1.90216	1.42286	2.38145	OK
Cre12.g495500	-	-	Cre12.g495500	Cre12.g495500	-	chromosome_12:760515-763131	-	-	4.96227	4.23652	5.68803	OK
Cre12.g495550	-	-	Cre12.g495550	Cre12.g495550	-	chromosome_12:763231-764014	-	-	20.3398	17.4341	23.2455	OK
Cre12.g495600	-	-	Cre12.g495600	Cre12.g495600	-	chromosome_12:764015-777151	-	-	5.16643	4.763	5.56986	OK
Cre12.g495650	-	-	Cre12.g495650	Cre12.g495650	-	chromosome_12:777242-783354	-	-	21.2721	19.8379	22.7062	OK
g12135	-	-	g12135	g12135	-	chromosome_12:783355-787381	-	-	0	0	0	OK
Cre12.g495750	-	-	Cre12.g495750	Cre12.g495750	-	chromosome_12:787427-789300	-	-	34.1523	31.619	36.6855	OK
Cre12.g495800	-	-	Cre12.g495800	Cre12.g495800	-	chromosome_12:789391-800233	-	-	1.46961	1.24033	1.69889	OK
Cre12.g495850	-	-	Cre12.g495850	Cre12.g495850	-	chromosome_12:800234-804911	-	-	90.517	87.4679	93.566	OK
Cre12.g495900	-	-	Cre12.g495900	Cre12.g495900	-	chromosome_12:805011-812513	-	-	3.16983	2.78406	3.5556	OK
Cre12.g495950	-	-	Cre12.g495950	Cre12.g495950	-	chromosome_12:812515-819521	-	-	5.39624	4.73075	6.06173	OK
Cre12.g496000	-	-	Cre12.g496000	Cre12.g496000	-	chromosome_12:819621-822825	-	-	276.15	0	318.932	LOWDATA
g12141	-	-	g12141	g12141	-	chromosome_12:819621-825594	-	-	13.8085	12.3942	15.2228	OK
g12142	-	-	g12142	g12142	-	chromosome_12:822871-825595	-	-	1.55719e-05	0	0.080589	OK
g12143	-	-	g12143	g12143	-	chromosome_12:825595-837651	-	-	12.3152	10.4064	14.224	OK
g12144	-	-	g12144	g12144	-	chromosome_12:857281-860625	-	-	27.5657	26.1114	29.0199	OK
g12145	-	-	g12145	g12145	-	chromosome_12:860671-867535	-	-	10.4351	9.74777	11.1224	OK
g12146	-	-	g12146	g12146	-	chromosome_12:867584-875055	-	-	0.376528	0.22762	0.525437	OK
g12147	-	-	g12147	g12147	-	chromosome_12:881355-886337	-	-	0.433579	0.267236	0.599922	OK
g12148	-	-	g12148	g12148	-	chromosome_12:898645-901877	-	-	0.0496019	0	0.112419	OK
g12149	-	-	g12149	g12149	-	chromosome_12:905779-927085	-	-	0.716535	0.542161	0.890909	OK
Cre12.g491950	-	-	Cre12.g491950	Cre12.g491950	-	chromosome_12:968858-970765	-	-	0.924194	0.484019	1.36437	OK
g12151	-	-	g12151	g12151	-	chromosome_12:970812-975345	-	-	3.29545	2.65674	3.93416	OK
g12152	-	-	g12152	g12152	-	chromosome_12:975391-996235	-	-	1.27354	1.03004	1.51705	OK
g12153	-	-	g12153	g12153	-	chromosome_12:996289-1007545	-	-	33.4498	32.2801	34.6195	OK
Cre12.g491550	-	-	Cre12.g491550	Cre12.g491550	-	chromosome_12:1008049-1010355	-	-	0.116475	0	0.281195	OK
Cre12.g491500	-	-	Cre12.g491500	UBA2	-	chromosome_12:1010409-1015255	-	-	9.37115	8.28361	10.4587	OK
Cre12.g491450	-	-	Cre12.g491450	Cre12.g491450	-	chromosome_12:1015365-1020667	-	-	11.6034	10.6796	12.5273	OK
Cre12.g491400	-	-	Cre12.g491400	Cre12.g491400	-	chromosome_12:1020735-1023087	-	-	0.0485282	0	0.145585	OK
Cre12.g491350	-	-	Cre12.g491350	Cre12.g491350	-	chromosome_12:1023435-1026298	-	-	1.02067	0.642883	1.39845	OK
Cre12.g491250	-	-	Cre12.g491250	Cre12.g491250	-	chromosome_12:1026395-1032683	-	-	10.8179	9.74636	11.8895	OK
g12160	-	-	g12160	g12160	-	chromosome_12:1032777-1037255	-	-	1.28625	0.919252	1.65326	OK
Cre12.g491150	-	-	Cre12.g491150	VPS55	-	chromosome_12:1037329-1039735	-	-	21.9417	19.6027	24.2807	OK
g12162	-	-	g12162	g12162	-	chromosome_12:1039845-1046767	-	-	0.121952	0.0357189	0.208185	OK
Cre12.g491050	-	-	Cre12.g491050	RIR2	-	chromosome_12:1047285-1050705	-	-	2.71502	2.19008	3.23996	OK
Cre12.g491000	-	-	Cre12.g491000	Cre12.g491000	-	chromosome_12:1050935-1057277	-	-	1.1946	0.880143	1.50906	OK
Cre12.g490950	-	-	Cre12.g490950	Cre12.g490950	-	chromosome_12:1057279-1062495	-	-	7.21384	6.4948	7.93288	OK
g12165	-	-	g12165	g12165	-	chromosome_12:1057453-1062495	-	-	1.20272e-05	0	0.04467	LOWDATA
Cre12.g490891	-	-	Cre12.g490891	Cre12.g490891	-	chromosome_12:1069085-1070657	-	-	0.440112	0	0.880225	OK
Cre12.g490850	-	-	Cre12.g490850	Cre12.g490850	-	chromosome_12:1070735-1081665	-	-	8.90254	8.14988	9.65519	OK
Cre12.g490800	-	-	Cre12.g490800	Cre12.g490800	-	chromosome_12:1081686-1093005	-	-	1.0703	0.88035	1.26024	OK
Cre12.g490750	-	-	Cre12.g490750	Cre12.g490750	-	chromosome_12:1093051-1096485	-	-	3.76299	3.1104	4.41557	OK
Cre12.g490700	-	-	Cre12.g490700	MIN1	-	chromosome_12:1096695-1100777	-	-	7.84802	6.89455	8.80148	OK
Cre12.g490650	-	-	Cre12.g490650	Cre12.g490650	-	chromosome_12:1100779-1104782	-	-	7.87667	6.80972	8.94362	OK
Cre12.g490600	-	-	Cre12.g490600	Cre12.g490600	-	chromosome_12:1104905-1106784	-	-	9.07417	7.66133	10.487	OK
g12174	-	-	g12174	g12174	-	chromosome_12:1106855-1110687	-	-	0.118627	0.0125238	0.224731	OK
Cre12.g490500	-	-	Cre12.g490500	CGL78	-	chromosome_12:1110734-1112794	-	-	105.212	101.207	109.217	OK
Cre12.g490450	-	-	Cre12.g490450	Cre12.g490450	-	chromosome_12:1114022-1116138	-	-	13.4546	11.9952	14.914	OK
Cre12.g490400	-	-	Cre12.g490400	Cre12.g490400	-	chromosome_12:1116235-1119077	-	-	0.56005	0.24939	0.87071	OK
Cre12.g490350	-	-	Cre12.g490350	HDS1	-	chromosome_12:1119097-1126807	-	-	77.5285	74.8794	80.1776	OK
Cre12.g490300	-	-	Cre12.g490300	MSD4	-	chromosome_12:1126932-1130845	-	-	0.199909	0	0.399818	OK
Cre12.g490250	-	-	Cre12.g490250	Cre12.g490250	-	chromosome_12:1131141-1140815	-	-	1.43778	1.15212	1.72344	OK
Cre12.g490200	-	-	Cre12.g490200	Cre12.g490200	-	chromosome_12:1141048-1145375	-	-	0.25937	0.125432	0.393308	OK
