tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
Cre10.g424400	-	-	Cre10.g424400	Cre10.g424400	-	chromosome_10:916200-919059	-	-	25.5754	23.4404	27.7104	OK
g10494	-	-	g10494	g10494	-	chromosome_10:919064-921500	-	-	26.5101	24.946	28.0743	OK
Cre10.g424500	-	-	Cre10.g424500	Cre10.g424500	-	chromosome_10:921835-925162	-	-	0.599382	0.324366	0.874397	OK
g10496	-	-	g10496	g10496	-	chromosome_10:925648-930487	-	-	2.67546	2.29423	3.0567	OK
g10497	-	-	g10497	g10497	-	chromosome_10:931226-946037	-	-	42.1075	40.9202	43.2948	OK
Cre10.g424650	-	-	Cre10.g424650	Cre10.g424650	-	chromosome_10:946137-948035	-	-	92.1057	87.9877	96.2237	OK
Cre10.g424700	-	-	Cre10.g424700	Cre10.g424700	-	chromosome_10:949090-961417	-	-	5.07697	4.64337	5.51057	OK
Cre10.g424750	-	-	Cre10.g424750	PPD1	-	chromosome_10:963631-972467	-	-	0.387921	0.24385	0.531991	OK
Cre10.g424800	-	-	Cre10.g424800	CTP2	-	chromosome_10:972681-979567	-	-	0.445767	0	0.981056	OK
g10501	-	-	g10501	g10501	-	chromosome_10:972681-981422	-	-	0.121885	0	0.587704	OK
Cre10.g424833	-	-	Cre10.g424833	Cre10.g424833	-	chromosome_10:979621-981422	-	-	0.258775	0.00501444	0.512536	OK
Cre10.g424850	-	-	Cre10.g424850	Cre10.g424850	-	chromosome_10:981532-988221	-	-	10.1848	9.199	11.1705	OK
Cre10.g424900	-	-	Cre10.g424900	Cre10.g424900	-	chromosome_10:988327-992109	-	-	10.3	9.07005	11.5299	OK
Cre10.g425000	-	-	Cre10.g425000	Cre10.g425000	-	chromosome_10:1000275-1013108	-	-	5.63505	5.25007	6.02003	OK
Cre10.g425050	-	-	Cre10.g425050	Cre10.g425050	-	chromosome_10:1013172-1023775	-	-	21.087	20.1896	21.9843	OK
Cre10.g425100	-	-	Cre10.g425100	Cre10.g425100	-	chromosome_10:1025915-1038285	-	-	1.03448	0.859181	1.20977	OK
Cre10.g425150	-	-	Cre10.g425150	Cre10.g425150	-	chromosome_10:1038385-1040767	-	-	0.103921	0	0.207842	OK
Cre10.g425200	-	-	Cre10.g425200	Cre10.g425200	-	chromosome_10:1040915-1046197	-	-	0.685298	0.437122	0.933473	OK
g10511	-	-	g10511	g10511	-	chromosome_10:1046198-1070795	-	-	0.0694567	0.0446007	0.0943127	OK
Cre10.g425300	-	-	Cre10.g425300	Cre10.g425300	-	chromosome_10:1070846-1074855	-	-	0.4674	0.217564	0.717235	OK
Cre10.g425350	-	-	Cre10.g425350	Cre10.g425350	-	chromosome_10:1074955-1085077	-	-	4.77643	4.44638	5.10648	OK
Cre10.g425400	-	-	Cre10.g425400	Cre10.g425400	-	chromosome_10:1085079-1090125	-	-	0.960488	0.744816	1.17616	OK
Cre10.g425450	-	-	Cre10.g425450	Cre10.g425450	-	chromosome_10:1090219-1094195	-	-	0.106114	0	0.212228	OK
g10516	-	-	g10516	g10516	-	chromosome_10:1094345-1112847	-	-	1.39906	1.21334	1.58478	OK
Cre10.g425550	-	-	Cre10.g425550	Cre10.g425550	-	chromosome_10:1112885-1117365	-	-	1.90598	1.51281	2.29915	OK
g10518	-	-	g10518	g10518	-	chromosome_10:1117459-1128985	-	-	0.103225	0.0430101	0.16344	OK
Cre10.g425600	-	-	Cre10.g425600	Cre10.g425600	-	chromosome_10:1117459-1128985	-	-	5.6572e-05	0	0.0165566	OK
Cre10.g425650	-	-	Cre10.g425650	Cre10.g425650	-	chromosome_10:1129035-1131825	-	-	0.794459	0.419948	1.16897	OK
g10520	-	-	g10520	g10520	-	chromosome_10:1132015-1135205	-	-	2.148	1.52467	2.77133	OK
g10521	-	-	g10521	g10521	-	chromosome_10:1140335-1147847	-	-	1.99782	1.65255	2.34309	OK
Cre10.g425750	-	-	Cre10.g425750	Cre10.g425750	-	chromosome_10:1148005-1152387	-	-	0.742201	0.466554	1.01785	OK
Cre10.g425800	-	-	Cre10.g425800	ORN1	-	chromosome_10:1152389-1157445	-	-	2.98018	2.35536	3.60499	OK
Cre10.g425850	-	-	Cre10.g425850	Cre10.g425850	-	chromosome_10:1158095-1161387	-	-	5.39331	4.61506	6.17155	OK
Cre10.g425900	-	-	Cre10.g425900	LHCA5	-	chromosome_10:1162267-1165014	-	-	241.307	235.528	247.085	OK
Cre10.g425950	-	-	Cre10.g425950	Cre10.g425950	-	chromosome_10:1165081-1169256	-	-	10.0654	8.8743	11.2564	OK
Cre10.g426000	-	-	Cre10.g426000	URM1	-	chromosome_10:1169347-1171190	-	-	5.70896	4.23491	7.18301	OK
Cre10.g426050	-	-	Cre10.g426050	TCP1	-	chromosome_10:1171237-1178677	-	-	0.14441	0.0373589	0.251461	OK
g10529	-	-	g10529	g10529	-	chromosome_10:1175321-1176537	-	-	5.81682	4.47262	7.16102	OK
g10530	-	-	g10530	g10530	-	chromosome_10:1179033-1185427	-	-	0.241735	0.112522	0.370948	OK
Cre10.g426200	-	-	Cre10.g426200	Cre10.g426200	-	chromosome_10:1185481-1190967	-	-	0.595307	0.439307	0.751306	OK
Cre10.g426250	-	-	Cre10.g426250	Cre10.g426250	-	chromosome_10:1191107-1194026	-	-	11.8503	10.301	13.3997	OK
g10533	-	-	g10533	g10533	-	chromosome_10:1194031-1205487	-	-	0.141031	0.0626043	0.219457	OK
g10534	-	-	g10534	g10534	-	chromosome_10:1205931-1209097	-	-	10.5451	9.37589	11.7144	OK
Cre10.g426350	-	-	Cre10.g426350	Cre10.g426350	-	chromosome_10:1209146-1212048	-	-	2.06418e-06	0	0.0746201	LOWDATA
g10535	-	-	g10535	g10535	-	chromosome_10:1209146-1212101	-	-	2.89095	2.22636	3.55554	OK
Cre10.g426400	-	-	Cre10.g426400	Cre10.g426400	-	chromosome_10:1212207-1214573	-	-	7.09461	6.05976	8.12947	OK
Cre10.g426450	-	-	Cre10.g426450	Cre10.g426450	-	chromosome_10:1214537-1219225	-	-	2.49037	2.05242	2.92833	OK
Cre10.g426500	-	-	Cre10.g426500	Cre10.g426500	-	chromosome_10:1219337-1222979	-	-	14.2437	13.281	15.2065	OK
Cre10.g426550	-	-	Cre10.g426550	Cre10.g426550	-	chromosome_10:1223677-1227373	-	-	0.0382917	0	0.0867274	OK
Cre10.g426600	-	-	Cre10.g426600	Cre10.g426600	-	chromosome_10:1227451-1233617	-	-	0.183041	0.058087	0.307995	OK
g10541	-	-	g10541	g10541	-	chromosome_10:1234076-1235067	-	-	0.625981	0.221473	1.03049	OK
Cre10.g426643	-	-	Cre10.g426643	Cre10.g426643	-	chromosome_10:1235177-1236859	-	-	3.59687	2.87212	4.32161	OK
g10543	-	-	g10543	g10543	-	chromosome_10:1236861-1240787	-	-	0.037273	0	0.137642	OK
Cre10.g426700	-	-	Cre10.g426700	Cre10.g426700	-	chromosome_10:1240843-1246377	-	-	0.101133	0.00488858	0.197378	OK
Cre10.g426750	-	-	Cre10.g426750	Cre10.g426750	-	chromosome_10:1246441-1252817	-	-	3.01252	2.47541	3.54962	OK
Cre10.g426800	-	-	Cre10.g426800	Cre10.g426800	-	chromosome_10:1252927-1258179	-	-	4.22435	3.73229	4.7164	OK
Cre10.g426850	-	-	Cre10.g426850	Cre10.g426850	-	chromosome_10:1258227-1262299	-	-	0.0819438	0	0.163888	OK
Cre10.g426900	-	-	Cre10.g426900	Cre10.g426900	-	chromosome_10:1262367-1267379	-	-	0.014161	0	0.0477875	OK
Cre10.g426950	-	-	Cre10.g426950	Cre10.g426950	-	chromosome_10:1267437-1271690	-	-	9.6921	8.69077	10.6934	OK
Cre10.g427000	-	-	Cre10.g427000	MOC2	-	chromosome_10:1271700-1276377	-	-	1.26476	0.869713	1.6598	OK
Cre10.g427050	-	-	Cre10.g427050	MNP1	-	chromosome_10:1276504-1279849	-	-	2.11295	1.55806	2.66784	OK
Cre10.g427150	-	-	Cre10.g427150	Cre10.g427150	-	chromosome_10:1281481-1284187	-	-	12.7951	11.4119	14.1783	OK
Cre10.g427200	-	-	Cre10.g427200	Cre10.g427200	-	chromosome_10:1284287-1285982	-	-	0.214792	0	0.429605	OK
g10554	-	-	g10554	g10554	-	chromosome_10:1284287-1285982	-	-	2.08075e-05	0	0.102311	OK
Cre10.g427250	-	-	Cre10.g427250	PRO1	-	chromosome_10:1286137-1287261	-	-	101.714	96.9444	106.484	OK
Cre10.g427300	-	-	Cre10.g427300	RSP2	-	chromosome_10:1287307-1290784	-	-	243.669	239.326	248.012	OK
Cre10.g427350	-	-	Cre10.g427350	Cre10.g427350	-	chromosome_10:1290791-1296247	-	-	0.470237	0.288399	0.652076	OK
Cre10.g427400	-	-	Cre10.g427400	Cre10.g427400	-	chromosome_10:1296347-1298266	-	-	7.94969	6.94813	8.95126	OK
g10559	-	-	g10559	g10559	-	chromosome_10:1298271-1308257	-	-	0.0377562	0.0069284	0.068584	OK
Cre10.g427500	-	-	Cre10.g427500	Cre10.g427500	-	chromosome_10:1308341-1312377	-	-	0.0763216	0	0.169796	OK
Cre10.g427550	-	-	Cre10.g427550	Cre10.g427550	-	chromosome_10:1312670-1317477	-	-	0.574039	0.339689	0.80839	OK
Cre10.g427600	-	-	Cre10.g427600	KAT1	-	chromosome_10:1317561-1322457	-	-	3.85756	3.27766	4.43747	OK
Cre10.g427650	-	-	Cre10.g427650	Cre10.g427650	-	chromosome_10:1322577-1326401	-	-	1.20112	0.882936	1.51931	OK
Cre10.g427700	-	-	Cre10.g427700	Cre10.g427700	-	chromosome_10:1326454-1331817	-	-	127.401	124.803	130	OK
Cre10.g427750	-	-	Cre10.g427750	Cre10.g427750	-	chromosome_10:1333387-1340229	-	-	30.2476	28.9659	31.5293	OK
Cre10.g427800	-	-	Cre10.g427800	Cre10.g427800	-	chromosome_10:1341170-1347306	-	-	18.3132	17.4072	19.2191	OK
Cre10.g427850	-	-	Cre10.g427850	Cre10.g427850	-	chromosome_10:1347593-1369700	-	-	3.26729	3.02805	3.50654	OK
Cre10.g427896	-	-	Cre10.g427896	Cre10.g427896	-	chromosome_10:1372684-1373720	-	-	1.76517	0.988112	2.54222	OK
Cre10.g427900	-	-	Cre10.g427900	Cre10.g427900	-	chromosome_10:1373930-1384330	-	-	1.15168	0.961158	1.34219	OK
Cre10.g427950	-	-	Cre10.g427950	Cre10.g427950	-	chromosome_10:1385352-1394170	-	-	14.0914	13.3987	14.7842	OK
Cre10.g428000	-	-	Cre10.g428000	Cre10.g428000	-	chromosome_10:1394224-1400190	-	-	0.346262	0.22384	0.468684	OK
Cre10.g428050	-	-	Cre10.g428050	Cre10.g428050	-	chromosome_10:1400248-1407190	-	-	10.6565	9.90349	11.4096	OK
Cre10.g428100	-	-	Cre10.g428100	Cre10.g428100	-	chromosome_10:1407350-1411114	-	-	0.120599	0.012732	0.228466	OK
Cre10.g428150	-	-	Cre10.g428150	Cre10.g428150	-	chromosome_10:1411129-1416731	-	-	0.695568	0.43724	0.953895	OK
Cre10.g428200	-	-	Cre10.g428200	Cre10.g428200	-	chromosome_10:1416830-1419793	-	-	42.8762	40.5402	45.2123	OK
Cre10.g428250	-	-	Cre10.g428250	Cre10.g428250	-	chromosome_10:1419794-1421920	-	-	1.678	1.16621	2.18978	OK
Cre10.g428300	-	-	Cre10.g428300	Cre10.g428300	-	chromosome_10:1422030-1425452	-	-	0.570235	0.33243	0.808039	OK
Cre10.g428350	-	-	Cre10.g428350	Cre10.g428350	-	chromosome_10:1425453-1427013	-	-	0.721234	0.390309	1.05216	OK
Cre10.g428400	-	-	Cre10.g428400	PUS7	-	chromosome_10:1427160-1430852	-	-	0.497131	0.285154	0.709108	OK
Cre10.g428450	-	-	Cre10.g428450	Cre10.g428450	-	chromosome_10:1430874-1435980	-	-	0.187361	0.0447833	0.329938	OK
g10580	-	-	g10580	g10580	-	chromosome_10:1430874-1435980	-	-	0.00124562	0	0.0548825	OK
Cre10.g428500	-	-	Cre10.g428500	Cre10.g428500	-	chromosome_10:1436110-1441212	-	-	1.07253	0.701224	1.44384	OK
Cre10.g428538	-	-	Cre10.g428538	Cre10.g428538	-	chromosome_10:1441800-1443432	-	-	0.943558	0.475708	1.41141	OK
Cre10.g428550	-	-	Cre10.g428550	Cre10.g428550	-	chromosome_10:1443564-1447780	-	-	1.47343	1.08649	1.86037	OK
Cre10.g428600	-	-	Cre10.g428600	Cre10.g428600	-	chromosome_10:1447890-1451822	-	-	0.228563	0.106391	0.350736	OK
Cre10.g428650	-	-	Cre10.g428650	CDPKK1	-	chromosome_10:1451880-1458452	-	-	42.0674	40.4575	43.6774	OK
g10586	-	-	g10586	g10586	-	chromosome_10:1458454-1464380	-	-	27.0271	25.5103	28.5438	OK
g10587	-	-	g10587	GID1	-	chromosome_10:1464490-1471408	-	-	3.21895	2.71776	3.72014	OK
g10588	-	-	g10588	g10588	-	chromosome_10:1471423-1475670	-	-	8.94105	8.1948	9.6873	OK
g10589	-	-	g10589	g10589	-	chromosome_10:1475724-1480100	-	-	0.923494	0.668451	1.17854	OK
g10590	-	-	g10590	g10590	-	chromosome_10:1480167-1484610	-	-	0.133679	0.0530677	0.214291	OK
g10591	-	-	g10591	g10591	-	chromosome_10:1484714-1489960	-	-	23.5182	22.4243	24.612	OK
g10592	-	-	g10592	g10592	-	chromosome_10:1490370-1506382	-	-	47.4352	46.2428	48.6276	OK
Cre10.g428800	-	-	Cre10.g428800	Cre10.g428800	-	chromosome_10:1506684-1510823	-	-	22.8329	21.5276	24.1382	OK
Cre10.g428850	-	-	Cre10.g428850	Cre10.g428850	-	chromosome_10:1510871-1511969	-	-	189.079	182.483	195.676	OK
Cre10.g428900	-	-	Cre10.g428900	Cre10.g428900	-	chromosome_10:1512021-1515623	-	-	1.84158	1.33107	2.35208	OK
Cre10.g428950	-	-	Cre10.g428950	Cre10.g428950	-	chromosome_10:1515671-1519913	-	-	0.0324604	0	0.0973813	OK
Cre10.g428966	-	-	Cre10.g428966	Cre10.g428966	-	chromosome_10:1519915-1528781	-	-	0.389543	0.283853	0.495233	OK
g10598	-	-	g10598	g10598	-	chromosome_10:1528835-1534011	-	-	26.997	25.7557	28.2382	OK
Cre10.g429000	-	-	Cre10.g429000	Cre10.g429000	-	chromosome_10:1528835-1534021	-	-	13.5056	12.3323	14.6789	OK
Cre10.g429001	-	-	Cre10.g429001	Cre10.g429001	-	chromosome_10:1532905-1534021	-	-	14.7391	10.6485	18.8297	OK
Cre10.g429017	-	-	Cre10.g429017	Cre10.g429017	-	chromosome_10:1534075-1540761	-	-	1.00532	0.807687	1.20296	OK
Cre10.g429050	-	-	Cre10.g429050	Cre10.g429050	-	chromosome_10:1540815-1552631	-	-	2.18082	1.93896	2.42269	OK
Cre10.g429100	-	-	Cre10.g429100	Cre10.g429100	-	chromosome_10:1552729-1558141	-	-	31.3526	29.7166	32.9887	OK
g10602	-	-	g10602	g10602	-	chromosome_10:1558281-1563331	-	-	15.646	14.1948	17.0971	OK
g10603	-	-	g10603	g10603	-	chromosome_10:1563661-1569332	-	-	0.73971	0.509676	0.969745	OK
Cre10.g429250	-	-	Cre10.g429250	Cre10.g429250	-	chromosome_10:1570301-1579563	-	-	3.31364	3.00498	3.62231	OK
Cre10.g429300	-	-	Cre10.g429300	Cre10.g429300	-	chromosome_10:1579565-1584631	-	-	0.149984	0.0595403	0.240428	OK
Cre10.g429350	-	-	Cre10.g429350	Cre10.g429350	-	chromosome_10:1584785-1589411	-	-	1.22896	0.926412	1.53151	OK
Cre10.g429400	-	-	Cre10.g429400	Cre10.g429400	-	chromosome_10:1590071-1596853	-	-	1.3248	1.11129	1.53831	OK
Cre10.g429450	-	-	Cre10.g429450	Cre10.g429450	-	chromosome_10:1597041-1603683	-	-	0.0804349	0.0235588	0.137311	OK
Cre10.g429500	-	-	Cre10.g429500	Cre10.g429500	-	chromosome_10:1603685-1608084	-	-	0.576039	0.405244	0.746834	OK
Cre10.g429550	-	-	Cre10.g429550	Cre10.g429550	-	chromosome_10:1608371-1610243	-	-	12.3327	10.9708	13.6946	OK
Cre10.g429600	-	-	Cre10.g429600	Cre10.g429600	-	chromosome_10:1610291-1613464	-	-	57.337	55.1144	59.5596	OK
Cre10.g429601	-	-	Cre10.g429601	Cre10.g429601	-	chromosome_10:1613561-1619433	-	-	5.00653	4.44264	5.57043	OK
Cre10.g429650	-	-	Cre10.g429650	Cre10.g429650	-	chromosome_10:1619555-1622711	-	-	0	0	0	OK
g10614	-	-	g10614	g10614	-	chromosome_10:1622901-1626176	-	-	0.310287	0.166007	0.454568	OK
Cre10.g429750	-	-	Cre10.g429750	Cre10.g429750	-	chromosome_10:1632871-1656483	-	-	16.5545	15.9861	17.123	OK
Cre10.g429800	-	-	Cre10.g429800	COQ8	-	chromosome_10:1656485-1662311	-	-	0.413207	0.246246	0.580168	OK
Cre10.g429850	-	-	Cre10.g429850	Cre10.g429850	-	chromosome_10:1662428-1666391	-	-	4.89247	4.01019	5.77475	OK
Cre10.g429900	-	-	Cre10.g429900	Cre10.g429900	-	chromosome_10:1666491-1671633	-	-	1.08916	0.710228	1.46808	OK
g10619	-	-	g10619	g10619	-	chromosome_10:1666491-1673553	-	-	1.08614	0.70702	1.46525	OK
Cre10.g429936	-	-	Cre10.g429936	Cre10.g429936	-	chromosome_10:1671711-1673553	-	-	1.91943	1.20657	2.63229	OK
Cre10.g430000	-	-	Cre10.g430000	Cre10.g430000	-	chromosome_10:1673554-1676004	-	-	12.1225	10.7608	13.4842	OK
Cre10.g430050	-	-	Cre10.g430050	Cre10.g430050	-	chromosome_10:1676151-1678397	-	-	2.14796	1.54043	2.7555	OK
Cre10.g430100	-	-	Cre10.g430100	ELG22	-	chromosome_10:1678405-1683991	-	-	0.247928	0.0911246	0.404732	OK
Cre10.g430150	-	-	Cre10.g430150	Cre10.g430150	-	chromosome_10:1684111-1689556	-	-	8.84979	7.90773	9.79184	OK
g10624	-	-	g10624	g10624	-	chromosome_10:1689583-1695891	-	-	0.463752	0.291518	0.635987	OK
Cre10.g430200	-	-	Cre10.g430200	ARS3	-	chromosome_10:1689773-1695891	-	-	4.12793e-06	0	0.0380546	LOWDATA
Cre10.g430250	-	-	Cre10.g430250	ELG21	-	chromosome_10:1696542-1702374	-	-	0.971648	0.671791	1.27151	OK
Cre10.g430300	-	-	Cre10.g430300	Cre10.g430300	-	chromosome_10:1702376-1705842	-	-	3.2505	2.70107	3.79994	OK
Cre10.g430350	-	-	Cre10.g430350	Cre10.g430350	-	chromosome_10:1706482-1709636	-	-	2.75558	2.23483	3.27634	OK
g10628	-	-	g10628	g10628	-	chromosome_10:1709646-1710682	-	-	0.370923	0.0680656	0.67378	OK
Cre10.g430400	-	-	Cre10.g430400	RPL37	-	chromosome_10:1710730-1711852	-	-	5522.78	5456.17	5589.38	OK
Cre10.g430450	-	-	Cre10.g430450	Cre10.g430450	-	chromosome_10:1712055-1716907	-	-	11.5863	10.4291	12.7434	OK
Cre10.g430500	-	-	Cre10.g430500	Cre10.g430500	-	chromosome_10:1717190-1725730	-	-	26.6929	25.4238	27.962	OK
Cre10.g430550	-	-	Cre10.g430550	Cre10.g430550	-	chromosome_10:1727608-1729862	-	-	1.33605	0.910885	1.76121	OK
Cre10.g430600	-	-	Cre10.g430600	Cre10.g430600	-	chromosome_10:1730602-1731894	-	-	0.0745855	0	0.204883	OK
g10634	-	-	g10634	g10634	-	chromosome_10:1732106-1734072	-	-	0.132247	0	0.269952	OK
Cre10.g430650	-	-	Cre10.g430650	Cre10.g430650	-	chromosome_10:1734406-1738882	-	-	46.1901	44.5511	47.829	OK
g10636	-	-	g10636	g10636	-	chromosome_10:1739002-1761889	-	-	7.95778	7.53897	8.37658	OK
g10637	-	-	g10637	g10637	-	chromosome_10:1762739-1767762	-	-	18.9161	17.9451	19.8871	OK
Cre10.g430800	-	-	Cre10.g430800	Cre10.g430800	-	chromosome_10:1768390-1777432	-	-	19.0727	18.0148	20.1307	OK
Cre10.g430850	-	-	Cre10.g430850	Cre10.g430850	-	chromosome_10:1777562-1782254	-	-	3.33485	2.90506	3.76463	OK
Cre10.g430900	-	-	Cre10.g430900	Cre10.g430900	-	chromosome_10:1782412-1791777	-	-	0.0345836	0	0.0691671	OK
Cre10.g430950	-	-	Cre10.g430950	Cre10.g430950	-	chromosome_10:1791866-1801782	-	-	0.0286007	0	0.061626	OK
Cre10.g431000	-	-	Cre10.g431000	Cre10.g431000	-	chromosome_10:1801836-1806472	-	-	0.0788129	0.00523055	0.152395	OK
Cre10.g431050	-	-	Cre10.g431050	SRR13	-	chromosome_10:1806682-1818551	-	-	0.0122311	0	0.0404979	OK
g10643	-	-	g10643	g10643	-	chromosome_10:1806682-1818551	-	-	0.0122544	0	0.0507872	OK
Cre10.g431100	-	-	Cre10.g431100	Cre10.g431100	-	chromosome_10:1820866-1829272	-	-	4.09685	3.75215	4.44155	OK
Cre10.g431150	-	-	Cre10.g431150	FAP256	-	chromosome_10:1829381-1835221	-	-	66.0468	63.8663	68.2272	OK
Cre10.g431200	-	-	Cre10.g431200	Cre10.g431200	-	chromosome_10:1835312-1842994	-	-	1.48753	1.2761	1.69896	OK
Cre10.g431250	-	-	Cre10.g431250	CYG5	-	chromosome_10:1843250-1854632	-	-	2.93788	2.67744	3.19832	OK
Cre10.g431350	-	-	Cre10.g431350	Cre10.g431350	-	chromosome_10:1855022-1858550	-	-	118.837	115.684	121.99	OK
Cre10.g431400	-	-	Cre10.g431400	TRZ1	-	chromosome_10:1858556-1861972	-	-	3.27236	2.57862	3.96609	OK
Cre10.g431450	-	-	Cre10.g431450	Cre10.g431450	-	chromosome_10:1862152-1865721	-	-	10.2483	9.34161	11.155	OK
Cre10.g431500	-	-	Cre10.g431500	Cre10.g431500	-	chromosome_10:1865786-1871249	-	-	17.9511	17.016	18.8863	OK
Cre10.g431550	-	-	Cre10.g431550	Cre10.g431550	-	chromosome_10:1871387-1874934	-	-	3.97297	3.24149	4.70445	OK
g10654	-	-	g10654	g10654	-	chromosome_10:1877082-1878046	-	-	0.219149	0	0.507686	OK
Cre10.g431650	-	-	Cre10.g431650	Cre10.g431650	-	chromosome_10:1878900-1884206	-	-	0.101227	0.0185754	0.183878	OK
Cre10.g431700	-	-	Cre10.g431700	Cre10.g431700	-	chromosome_10:1884326-1886031	-	-	2.29243	1.60896	2.9759	OK
Cre10.g431750	-	-	Cre10.g431750	Cre10.g431750	-	chromosome_10:1886086-1893348	-	-	0.0383088	0.00219092	0.0744267	OK
Cre10.g431800	-	-	Cre10.g431800	ARS5	-	chromosome_10:1893636-1897398	-	-	41.6315	39.8635	43.3995	OK
Cre10.g431850	-	-	Cre10.g431850	Cre10.g431850	-	chromosome_10:1897400-1900376	-	-	1.00832	0.637135	1.3795	OK
Cre10.g431900	-	-	Cre10.g431900	Cre10.g431900	-	chromosome_10:1901676-1905769	-	-	1.554	1.16237	1.94563	OK
Cre10.g431950	-	-	Cre10.g431950	Cre10.g431950	-	chromosome_10:1906506-1916553	-	-	52.06	50.7765	53.3434	OK
Cre10.g432000	-	-	Cre10.g432000	DDB1	-	chromosome_10:1916560-1929198	-	-	3.16673	2.77942	3.55404	OK
Cre10.g432050	-	-	Cre10.g432050	FAP284	-	chromosome_10:1929346-1932797	-	-	77.9702	0	98.8137	LOWDATA
g10663	-	-	g10663	g10663	-	chromosome_10:1929346-1932928	-	-	3.52252	2.64053	4.40451	OK
Cre10.g432100	-	-	Cre10.g432100	Cre10.g432100	-	chromosome_10:1934187-1936144	-	-	262.841	256.423	269.258	OK
Cre10.g432150	-	-	Cre10.g432150	Cre10.g432150	-	chromosome_10:1936180-1945276	-	-	1.73143	1.51382	1.94903	OK
Cre10.g432200	-	-	Cre10.g432200	Cre10.g432200	-	chromosome_10:1946080-1947686	-	-	6.46196	5.48778	7.43613	OK
Cre10.g432250	-	-	Cre10.g432250	Cre10.g432250	-	chromosome_10:1948370-1956866	-	-	1.21268	1.02016	1.4052	OK
g10668	-	-	g10668	g10668	-	chromosome_10:1957616-1970238	-	-	0.0755505	0.0336426	0.117458	OK
Cre10.g432350	-	-	Cre10.g432350	Cre10.g432350	-	chromosome_10:1970260-1978256	-	-	0.00366968	0	0.0188479	OK
g10669	-	-	g10669	g10669	-	chromosome_10:1970260-1978256	-	-	0.0001239	0	0.0151824	OK
Cre10.g432400	-	-	Cre10.g432400	Cre10.g432400	-	chromosome_10:1978386-1982717	-	-	1.89757	1.52721	2.26794	OK
Cre10.g432450	-	-	Cre10.g432450	Cre10.g432450	-	chromosome_10:1982726-1991966	-	-	19.587	18.7711	20.403	OK
Cre10.g432500	-	-	Cre10.g432500	Cre10.g432500	-	chromosome_10:1992095-2000796	-	-	0.362311	0.24154	0.483081	OK
Cre10.g432550	-	-	Cre10.g432550	KCN2	-	chromosome_10:2000946-2007298	-	-	4.37568	3.77605	4.97531	OK
Cre10.g432600	-	-	Cre10.g432600	Cre10.g432600	-	chromosome_10:2007314-2019815	-	-	12.6328	12.0335	13.232	OK
Cre10.g432650	-	-	Cre10.g432650	Cre10.g432650	-	chromosome_10:2019955-2023039	-	-	2.00079	1.44046	2.56112	OK
Cre10.g432700	-	-	Cre10.g432700	Cre10.g432700	-	chromosome_10:2023059-2025965	-	-	0.759853	0.411208	1.1085	OK
Cre10.g432750	-	-	Cre10.g432750	Cre10.g432750	-	chromosome_10:2026125-2028808	-	-	2.07846	1.59025	2.56666	OK
Cre10.g432770	-	-	Cre10.g432770	Cre10.g432770	-	chromosome_10:2028945-2032487	-	-	74.8193	72.0647	77.574	OK
g10679	-	-	g10679	g10679	-	chromosome_10:2032489-2036015	-	-	790.932	780.638	801.226	OK
Cre10.g432850	-	-	Cre10.g432850	FAP77	-	chromosome_10:2037043-2039825	-	-	286.817	280.206	293.428	OK
Cre10.g432900	-	-	Cre10.g432900	Cre10.g432900	-	chromosome_10:2040875-2045857	-	-	16.3276	15.0439	17.6112	OK
Cre10.g432950	-	-	Cre10.g432950	Cre10.g432950	-	chromosome_10:2046155-2049703	-	-	0.609856	0.409337	0.810376	OK
Cre10.g433000	-	-	Cre10.g433000	Cre10.g433000	-	chromosome_10:2049747-2060504	-	-	6.1735	5.59719	6.74981	OK
Cre10.g433050	-	-	Cre10.g433050	Cre10.g433050	-	chromosome_10:2060666-2068637	-	-	0.487382	0.315066	0.659697	OK
Cre10.g433100	-	-	Cre10.g433100	Cre10.g433100	-	chromosome_10:2068695-2074705	-	-	18.4257	17.2375	19.6138	OK
Cre10.g433150	-	-	Cre10.g433150	Cre10.g433150	-	chromosome_10:2074815-2081197	-	-	0.123933	0.0362992	0.211567	OK
Cre10.g433200	-	-	Cre10.g433200	XUV3	-	chromosome_10:2081199-2085845	-	-	0.0120875	0	0.0400023	OK
Cre10.g433250	-	-	Cre10.g433250	XUV4	-	chromosome_10:2086395-2090847	-	-	0.0128853	0	0.0426428	OK
Cre10.g433300	-	-	Cre10.g433300	Cre10.g433300	-	chromosome_10:2090849-2096705	-	-	0.102502	0.0188094	0.186194	OK
Cre10.g433350	-	-	Cre10.g433350	Cre10.g433350	-	chromosome_10:2096959-2116195	-	-	4.97675	4.70399	5.24951	OK
Cre10.g433400	-	-	Cre10.g433400	Cre10.g433400	-	chromosome_10:2118788-2121725	-	-	16.9807	15.4744	18.4871	OK
Cre10.g433450	-	-	Cre10.g433450	Cre10.g433450	-	chromosome_10:2121845-2127645	-	-	0.282012	0.12558	0.438444	OK
g10693	-	-	g10693	g10693	-	chromosome_10:2127862-2131185	-	-	0.100995	0.018533	0.183458	OK
