tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
Cre13.g571850	-	-	Cre13.g571850	APC10	-	chromosome_13:1379139-1382133	-	-	0.833497	0.440583	1.22641	OK
g14063	-	-	g14063	g14063	-	chromosome_13:1383282-1384443	-	-	0.0584781	0	0.175434	OK
g14064	-	-	g14064	g14064	-	chromosome_13:1384747-1392133	-	-	0.1924	0.10843	0.276371	OK
g14065	-	-	g14065	g14065	-	chromosome_13:1392575-1397763	-	-	0.0437561	0	0.0933161	OK
Cre13.g571950	-	-	Cre13.g571950	Cre13.g571950	-	chromosome_13:1403383-1406445	-	-	6.85114	5.71713	7.98514	OK
Cre13.g572000	-	-	Cre13.g572000	TPM1	-	chromosome_13:1406447-1409733	-	-	3.03452	2.31426	3.75478	OK
Cre13.g572050	-	-	Cre13.g572050	Cre13.g572050	-	chromosome_13:1409873-1431831	-	-	2.56294	2.37184	2.75404	OK
Cre13.g572100	-	-	Cre13.g572100	Cre13.g572100	-	chromosome_13:1432257-1441773	-	-	12.643	12.0328	13.2532	OK
Cre13.g572150	-	-	Cre13.g572150	Cre13.g572150	-	chromosome_13:1441903-1447285	-	-	1.55659	1.22754	1.88565	OK
Cre13.g572200	-	-	Cre13.g572200	Cre13.g572200	-	chromosome_13:1447329-1452573	-	-	3.3785	2.83061	3.9264	OK
Cre13.g572250	-	-	Cre13.g572250	Cre13.g572250	-	chromosome_13:1452743-1457628	-	-	20.7666	19.7042	21.829	OK
Cre13.g572272	-	-	Cre13.g572272	Cre13.g572272	-	chromosome_13:1457683-1462432	-	-	20.9212	19.8368	22.0056	OK
g14074	-	-	g14074	g14074	-	chromosome_13:1462587-1465873	-	-	6.09511	5.3949	6.79531	OK
Cre13.g572350	-	-	Cre13.g572350	HSP22G	-	chromosome_13:1466168-1469513	-	-	0.026025	0	0.0764221	OK
g14076	-	-	g14076	g14076	-	chromosome_13:1470123-1472835	-	-	0	0	0	OK
g14077	-	-	g14077	g14077	-	chromosome_13:1472840-1476683	-	-	22.1115	20.9445	23.2785	OK
Cre13.g572450	-	-	Cre13.g572450	Cre13.g572450	-	chromosome_13:1476737-1479883	-	-	5.85423	5.05198	6.65648	OK
Cre13.g572500	-	-	Cre13.g572500	Cre13.g572500	-	chromosome_13:1479983-1483986	-	-	2.17625	1.64843	2.70407	OK
Cre13.g572550	-	-	Cre13.g572550	Cre13.g572550	-	chromosome_13:1484033-1487112	-	-	2.49795	1.84195	3.15394	OK
Cre13.g572600	-	-	Cre13.g572600	Cre13.g572600	-	chromosome_13:1487631-1491923	-	-	1.01938	0.731057	1.30771	OK
Cre13.g572650	-	-	Cre13.g572650	Cre13.g572650	-	chromosome_13:1492235-1497123	-	-	0.195961	0.0653202	0.326601	OK
Cre13.g572700	-	-	Cre13.g572700	IFT144	-	chromosome_13:1497505-1506919	-	-	32.053	30.8151	33.2908	OK
Cre13.g572732	-	-	Cre13.g572732	Cre13.g572732	-	chromosome_13:1507053-1511609	-	-	0.707374	0.503084	0.911664	OK
Cre13.g572750	-	-	Cre13.g572750	AMX3	-	chromosome_13:1511922-1520169	-	-	0	0	0	OK
g14085	-	-	g14085	g14085	-	chromosome_13:1511922-1520169	-	-	0	0	0	OK
Cre13.g572800	-	-	Cre13.g572800	Cre13.g572800	-	chromosome_13:1520233-1524219	-	-	0.856353	0.611681	1.10103	OK
g14087	-	-	g14087	g14087	-	chromosome_13:1524319-1535411	-	-	2.75334	2.39413	3.11256	OK
Cre13.g572900	-	-	Cre13.g572900	Cre13.g572900	-	chromosome_13:1535495-1544439	-	-	0.000631454	0	0.0464565	OK
g14088	-	-	g14088	g14088	-	chromosome_13:1535495-1544450	-	-	6.34829	5.58673	7.10986	OK
g14089	-	-	g14089	g14089	-	chromosome_13:1545377-1551709	-	-	0.3747	0.248835	0.500565	OK
Cre13.g573000	-	-	Cre13.g573000	Cre13.g573000	-	chromosome_13:1551814-1557489	-	-	4.66542	3.94338	5.38746	OK
Cre13.g573050	-	-	Cre13.g573050	Cre13.g573050	-	chromosome_13:1557609-1560876	-	-	39.248	36.6286	41.8675	OK
Cre13.g573100	-	-	Cre13.g573100	Cre13.g573100	-	chromosome_13:1561038-1569811	-	-	1.412	1.12227	1.70174	OK
Cre13.g573150	-	-	Cre13.g573150	Cre13.g573150	-	chromosome_13:1569813-1580756	-	-	6.93218	6.24831	7.61606	OK
Cre13.g573200	-	-	Cre13.g573200	Cre13.g573200	-	chromosome_13:1580859-1585541	-	-	0.011183	0	0.0396169	OK
Cre13.g573250	-	-	Cre13.g573250	Cre13.g573250	-	chromosome_13:1585642-1588029	-	-	109.915	105.481	114.349	OK
Cre13.g573300	-	-	Cre13.g573300	Cre13.g573300	-	chromosome_13:1588303-1591109	-	-	8.79501	7.8354	9.75463	OK
g14097	-	-	g14097	g14097	-	chromosome_13:1591256-1595651	-	-	1723.16	1708.67	1737.65	OK
Cre13.g573400	-	-	Cre13.g573400	Cre13.g573400	-	chromosome_13:1595758-1598716	-	-	74.413	71.2451	77.581	OK
Cre13.g573450	-	-	Cre13.g573450	Cre13.g573450	-	chromosome_13:1599129-1616455	-	-	2.26781	1.97922	2.55641	OK
Cre13.g573500	-	-	Cre13.g573500	FAP95	-	chromosome_13:1616616-1619116	-	-	247.839	240.449	255.229	OK
Cre13.g573550	-	-	Cre13.g573550	ANK26	-	chromosome_13:1619339-1628826	-	-	6.01343	5.52954	6.49733	OK
Cre13.g573600	-	-	Cre13.g573600	Cre13.g573600	-	chromosome_13:1628853-1631389	-	-	0	0	0	OK
Cre13.g573650	-	-	Cre13.g573650	Cre13.g573650	-	chromosome_13:1632413-1635989	-	-	2.68308	2.07566	3.29051	OK
Cre13.g573700	-	-	Cre13.g573700	Cre13.g573700	-	chromosome_13:1636189-1638871	-	-	1.31104	0.911177	1.7109	OK
Cre13.g573750	-	-	Cre13.g573750	Cre13.g573750	-	chromosome_13:1638873-1642241	-	-	0.128172	0.01484	0.241505	OK
Cre13.g573800	-	-	Cre13.g573800	Cre13.g573800	-	chromosome_13:1642419-1649011	-	-	19.5698	18.2622	20.8773	OK
Cre13.g573850	-	-	Cre13.g573850	Cre13.g573850	-	chromosome_13:1649053-1650119	-	-	1.65342	0.943008	2.36383	OK
Cre13.g573900	-	-	Cre13.g573900	Cre13.g573900	-	chromosome_13:1650852-1655431	-	-	49.7767	47.8661	51.6873	OK
Cre13.g573950	-	-	Cre13.g573950	ZRT3	-	chromosome_13:1658224-1661356	-	-	0.0800313	0	0.175123	OK
Cre13.g574000	-	-	Cre13.g574000	Cre13.g574000	-	chromosome_13:1661844-1673866	-	-	0.307164	0.211222	0.403106	OK
Cre13.g574041	-	-	Cre13.g574041	Cre13.g574041	-	chromosome_13:1674014-1676376	-	-	0.941747	0.55728	1.32621	OK
Cre13.g574050	-	-	Cre13.g574050	Cre13.g574050	-	chromosome_13:1676424-1679186	-	-	0.0383011	0	0.114903	OK
Cre13.g574100	-	-	Cre13.g574100	Cre13.g574100	-	chromosome_13:1679244-1682436	-	-	0.0658881	0	0.159068	OK
Cre13.g574150	-	-	Cre13.g574150	Cre13.g574150	-	chromosome_13:1682484-1686781	-	-	12.4525	11.2679	13.6372	OK
Cre13.g574200	-	-	Cre13.g574200	PAP2	-	chromosome_13:1686830-1691746	-	-	2.96535	2.46412	3.46659	OK
Cre13.g574250	-	-	Cre13.g574250	Cre13.g574250	-	chromosome_13:1691804-1697916	-	-	10.929	10.1286	11.7293	OK
Cre13.g574300	-	-	Cre13.g574300	Cre13.g574300	-	chromosome_13:1697974-1704676	-	-	23.7824	22.6226	24.9422	OK
Cre13.g574350	-	-	Cre13.g574350	Cre13.g574350	-	chromosome_13:1708474-1716446	-	-	6.90645	6.3352	7.47771	OK
Cre13.g574375	-	-	Cre13.g574375	Cre13.g574375	-	chromosome_13:1716524-1718766	-	-	0.0687116	0	0.155626	OK
Cre13.g574400	-	-	Cre13.g574400	CYG55	-	chromosome_13:1718824-1732873	-	-	0.660954	0.550022	0.771886	OK
Cre13.g574500	-	-	Cre13.g574500	FER2	-	chromosome_13:1736130-1740604	-	-	0	0	0	OK
g14123	-	-	g14123	g14123	-	chromosome_13:1740714-1744136	-	-	0.0356238	0	0.106871	OK
Cre13.g574600	-	-	Cre13.g574600	Cre13.g574600	-	chromosome_13:1744264-1750061	-	-	19.0714	18.1341	20.0087	OK
Cre13.g574650	-	-	Cre13.g574650	Cre13.g574650	-	chromosome_13:1750068-1754864	-	-	5.26498	4.63457	5.89539	OK
Cre13.g574700	-	-	Cre13.g574700	Cre13.g574700	-	chromosome_13:1755014-1757036	-	-	16.2109	14.7025	17.7193	OK
Cre13.g574750	-	-	Cre13.g574750	Cre13.g574750	-	chromosome_13:1757038-1762734	-	-	2.31835	1.90947	2.72722	OK
g14127	-	-	g14127	g14127	-	chromosome_13:1757038-1762734	-	-	0.652566	0.386217	0.918916	OK
Cre13.g574800	-	-	Cre13.g574800	Cre13.g574800	-	chromosome_13:1762834-1764848	-	-	6.67248	0	12.9072	LOWDATA
g14128	-	-	g14128	g14128	-	chromosome_13:1762834-1764956	-	-	2.34088e-45	0	0.0790321	OK
g14129	-	-	g14129	g14129	-	chromosome_13:1764894-1777118	-	-	0.162889	0.0609302	0.264849	OK
Cre13.g574850	-	-	Cre13.g574850	ERM6	-	chromosome_13:1765004-1777118	-	-	2.94546	2.62718	3.26375	OK
Cre13.g574900	-	-	Cre13.g574900	Cre13.g574900	-	chromosome_13:1777366-1792924	-	-	25.3636	24.6701	26.0571	OK
Cre13.g574950	-	-	Cre13.g574950	Cre13.g574950	-	chromosome_13:1793884-1795126	-	-	28.0924	25.6309	30.554	OK
Cre13.g575000	-	-	Cre13.g575000	CCS1	-	chromosome_13:1795402-1799964	-	-	5.94507	5.17596	6.71418	OK
Cre13.g575050	-	-	Cre13.g575050	Cre13.g575050	-	chromosome_13:1800348-1802484	-	-	0.839145	0.515791	1.1625	OK
Cre13.g575101	-	-	Cre13.g575101	Cre13.g575101	-	chromosome_13:1802584-1811196	-	-	5.21771	4.64831	5.78711	OK
Cre13.g575150	-	-	Cre13.g575150	Cre13.g575150	-	chromosome_13:1811370-1820454	-	-	0.668693	0.528265	0.809121	OK
g14136	-	-	g14136	g14136	-	chromosome_13:1820584-1823586	-	-	0	0	0	OK
Cre13.g575200	-	-	Cre13.g575200	Cre13.g575200	-	chromosome_13:1823687-1830194	-	-	0.250841	0.138662	0.363021	OK
Cre13.g575250	-	-	Cre13.g575250	Cre13.g575250	-	chromosome_13:1830380-1845197	-	-	2.62295	2.36387	2.88202	OK
Cre13.g575300	-	-	Cre13.g575300	Cre13.g575300	-	chromosome_13:1845281-1850523	-	-	1.70566	1.33565	2.07566	OK
g14140	-	-	g14140	g14140	-	chromosome_13:1850657-1851989	-	-	1.18112	0.434113	1.92812	OK
Cre13.g575350	-	-	Cre13.g575350	Cre13.g575350	-	chromosome_13:1852037-1854469	-	-	1.02982	0.647352	1.41228	OK
Cre13.g575400	-	-	Cre13.g575400	Cre13.g575400	-	chromosome_13:1854517-1858119	-	-	11.0799	10.0018	12.158	OK
g14143	-	-	g14143	g14143	-	chromosome_13:1858167-1860609	-	-	0.448864	0.110292	0.787436	OK
Cre13.g575450	-	-	Cre13.g575450	Cre13.g575450	-	chromosome_13:1858167-1860609	-	-	2.22766e-05	0	0.11389	OK
Cre13.g575500	-	-	Cre13.g575500	Cre13.g575500	-	chromosome_13:1860644-1866167	-	-	1.20746	0.943183	1.47174	OK
Cre13.g575550	-	-	Cre13.g575550	Cre13.g575550	-	chromosome_13:1868377-1871879	-	-	0.451205	0.218204	0.684206	OK
Cre13.g575600	-	-	Cre13.g575600	Cre13.g575600	-	chromosome_13:1872427-1876728	-	-	1.95586	1.62875	2.28298	OK
Cre13.g575650	-	-	Cre13.g575650	Cre13.g575650	-	chromosome_13:1876897-1880429	-	-	2.01801	1.47868	2.55735	OK
Cre13.g575700	-	-	Cre13.g575700	Cre13.g575700	-	chromosome_13:1880439-1882337	-	-	7.88863	6.31091	9.46636	OK
Cre13.g575750	-	-	Cre13.g575750	Cre13.g575750	-	chromosome_13:1882390-1887117	-	-	3.55768	2.92126	4.1941	OK
g14151	-	-	g14151	g14151	-	chromosome_13:1887217-1889385	-	-	0	0	0	OK
Cre13.g575800	-	-	Cre13.g575800	IGS1	-	chromosome_13:1889411-1894017	-	-	3.60856	2.90086	4.31625	OK
Cre13.g575850	-	-	Cre13.g575850	Cre13.g575850	-	chromosome_13:1894251-1896139	-	-	4.11439	2.93885	5.28994	OK
Cre13.g575900	-	-	Cre13.g575900	Cre13.g575900	-	chromosome_13:1896141-1901577	-	-	19.789	18.5564	21.0216	OK
Cre13.g575950	-	-	Cre13.g575950	Cre13.g575950	-	chromosome_13:1901687-1907749	-	-	0.0900789	0.00950988	0.170648	OK
g14156	-	-	g14156	g14156	-	chromosome_13:1907761-1910467	-	-	0.0883071	0	0.213192	OK
Cre13.g576050	-	-	Cre13.g576050	ZIP2	-	chromosome_13:1910607-1917739	-	-	1.79008	1.46188	2.11827	OK
Cre13.g576100	-	-	Cre13.g576100	Cre13.g576100	-	chromosome_13:1917867-1923979	-	-	0.414073	0.269912	0.558235	OK
Cre13.g576150	-	-	Cre13.g576150	Cre13.g576150	-	chromosome_13:1923981-1930927	-	-	0.72908	0.510142	0.948018	OK
Cre13.g576200	-	-	Cre13.g576200	Cre13.g576200	-	chromosome_13:1931568-1937899	-	-	1.64483	1.2488	2.04086	OK
Cre13.g576250	-	-	Cre13.g576250	Cre13.g576250	-	chromosome_13:1937901-1943297	-	-	0.793396	0.528931	1.05786	OK
Cre13.g576300	-	-	Cre13.g576300	Cre13.g576300	-	chromosome_13:1943361-1946295	-	-	13.8389	12.3531	15.3247	OK
Cre13.g576350	-	-	Cre13.g576350	Cre13.g576350	-	chromosome_13:1946407-1948899	-	-	2.33262	1.81426	2.85098	OK
Cre13.g576400	-	-	Cre13.g576400	Cre13.g576400	-	chromosome_13:1948978-1951966	-	-	59.3601	56.2752	62.4451	OK
g14165	-	-	g14165	g14165	-	chromosome_13:1952181-1953227	-	-	0.14663	0	0.353997	OK
g14166	-	-	g14166	g14166	-	chromosome_13:1953807-1954294	-	-	10.2418	7.40124	13.0824	OK
Cre13.g576500	-	-	Cre13.g576500	Cre13.g576500	-	chromosome_13:1954477-1960349	-	-	0.173399	0.0577996	0.288998	OK
g14168	-	-	g14168	g14168	-	chromosome_13:1960587-1964402	-	-	0.000403759	0	0.039083	OK
Cre13.g576550	-	-	Cre13.g576550	Cre13.g576550	-	chromosome_13:1960587-1964402	-	-	1.18055	0.875527	1.48558	OK
g14169	-	-	g14169	g14169	-	chromosome_13:1967237-1984518	-	-	1.60154	1.41998	1.78309	OK
Cre13.g576650	-	-	Cre13.g576650	HIS4	-	chromosome_13:1984673-1987559	-	-	27.4506	25.1477	29.7536	OK
g14171	-	-	g14171	g14171	-	chromosome_13:2000252-2005027	-	-	0.397913	0.224837	0.570989	OK
g14172	-	-	g14172	g14172	-	chromosome_13:2005187-2006882	-	-	0.203887	0.0205141	0.387261	OK
g14173	-	-	g14173	g14173	-	chromosome_13:2006919-2010405	-	-	0.742395	0.475132	1.00966	OK
g14174	-	-	g14174	g14174	-	chromosome_13:2010857-2014768	-	-	12.267	10.9185	13.6155	OK
Cre13.g576800	-	-	Cre13.g576800	Cre13.g576800	-	chromosome_13:2014868-2020365	-	-	0.667178	0.410381	0.923975	OK
Cre13.g576850	-	-	Cre13.g576850	Cre13.g576850	-	chromosome_13:2020465-2023617	-	-	19.4259	17.8141	21.0377	OK
Cre13.g576900	-	-	Cre13.g576900	Cre13.g576900	-	chromosome_13:2023619-2026595	-	-	3.76658	3.10084	4.43232	OK
Cre13.g576950	-	-	Cre13.g576950	Cre13.g576950	-	chromosome_13:2026695-2030438	-	-	0	0	0	OK
Cre13.g577000	-	-	Cre13.g577000	Cre13.g577000	-	chromosome_13:2031636-2033815	-	-	0	0	0	OK
g14180	-	-	g14180	g14180	-	chromosome_13:2033935-2035639	-	-	0	0	0	OK
Cre13.g577050	-	-	Cre13.g577050	ELG7	-	chromosome_13:2035755-2040621	-	-	0.0336401	0	0.0897189	OK
Cre13.g577100	-	-	Cre13.g577100	ACP2	-	chromosome_13:2042870-2044565	-	-	3616.39	3582.47	3650.32	OK
Cre13.g577150	-	-	Cre13.g577150	Cre13.g577150	-	chromosome_13:2044705-2046863	-	-	0	0	0	OK
g14184	-	-	g14184	g14184	-	chromosome_13:2047120-2052795	-	-	0.570746	0.374309	0.767183	OK
g14185	-	-	g14185	g14185	-	chromosome_13:2052905-2059388	-	-	0.0182737	0	0.0550562	OK
Cre13.g577300	-	-	Cre13.g577300	GOX13	-	chromosome_13:2059495-2064616	-	-	0	0	0	OK
g14187	-	-	g14187	g14187	-	chromosome_13:2064675-2073337	-	-	0.0703298	0.0205991	0.12006	OK
Cre13.g577400	-	-	Cre13.g577400	ELG16	-	chromosome_13:2075689-2080695	-	-	0.321417	0.161198	0.481636	OK
g14189	-	-	g14189	g14189	-	chromosome_13:2081335-2092713	-	-	3.86652	3.36314	4.36989	OK
Cre13.g577500	-	-	Cre13.g577500	Cre13.g577500	-	chromosome_13:2092954-2096766	-	-	16.2878	14.5677	18.0078	OK
g14190	-	-	g14190	g14190	-	chromosome_13:2092954-2096766	-	-	1.66996	0.991208	2.34871	OK
Cre13.g577550	-	-	Cre13.g577550	DDB2	-	chromosome_13:2096925-2102387	-	-	0.895337	0.600952	1.18972	OK
Cre13.g577600	-	-	Cre13.g577600	Cre13.g577600	-	chromosome_13:2102494-2105075	-	-	21.4089	19.8308	22.987	OK
Cre13.g577650	-	-	Cre13.g577650	Cre13.g577650	-	chromosome_13:2107259-2111405	-	-	0.0467982	0	0.100836	OK
Cre13.g577700	-	-	Cre13.g577700	Cre13.g577700	-	chromosome_13:2111454-2115065	-	-	0.540916	0.347511	0.73432	OK
Cre13.g577750	-	-	Cre13.g577750	Cre13.g577750	-	chromosome_13:2115195-2116837	-	-	0.850514	0.418453	1.28258	OK
Cre13.g577800	-	-	Cre13.g577800	Cre13.g577800	-	chromosome_13:2118603-2126565	-	-	0.86546	0.64402	1.0869	OK
g14198	-	-	g14198	g14198	-	chromosome_13:2128585-2130727	-	-	4.09326	3.17798	5.00854	OK
g14199	-	-	g14199	g14199	-	chromosome_13:2130728-2132645	-	-	52.2594	49.5679	54.9509	OK
Cre13.g577950	-	-	Cre13.g577950	VPS60	-	chromosome_13:2132775-2136527	-	-	17.8811	16.0862	19.6759	OK
g14201	-	-	g14201	g14201	-	chromosome_13:2136575-2140607	-	-	4.38367	3.7001	5.06725	OK
g14202	-	-	g14202	g14202	-	chromosome_13:2140655-2145807	-	-	0.088442	0	0.759056	LOWDATA
Cre13.g578250	-	-	Cre13.g578250	Cre13.g578250	-	chromosome_13:2140655-2145927	-	-	3.31484e-05	0	0.0299979	OK
g14203	-	-	g14203	g14203	-	chromosome_13:2145809-2151425	-	-	0.0765671	0	0.195551	OK
Cre13.g578200	-	-	Cre13.g578200	Cre13.g578200	-	chromosome_13:2146759-2151425	-	-	0.157434	0.0486767	0.266191	OK
Cre13.g578150	-	-	Cre13.g578150	RRA1	-	chromosome_13:2151471-2154254	-	-	19.8076	17.8403	21.7749	OK
Cre13.g578100	-	-	Cre13.g578100	Cre13.g578100	-	chromosome_13:2154345-2174437	-	-	4.8429	4.4569	5.22889	OK
Cre13.g578051	-	-	Cre13.g578051	Cre13.g578051	-	chromosome_13:2174439-2179035	-	-	0.261227	0.142915	0.37954	OK
Cre13.g578050	-	-	Cre13.g578050	Cre13.g578050	-	chromosome_13:2179089-2182265	-	-	0.140806	0.0148653	0.266747	OK
g14208	-	-	g14208	g14208	-	chromosome_13:2182315-2185935	-	-	6.24123	5.43938	7.04308	OK
Cre13.g578350	-	-	Cre13.g578350	Cre13.g578350	-	chromosome_13:2186525-2194585	-	-	1.62592	1.27321	1.97863	OK
Cre13.g578400	-	-	Cre13.g578400	Cre13.g578400	-	chromosome_13:2194599-2198205	-	-	0.0156755	0	0.0490555	OK
g14211	-	-	g14211	g14211	-	chromosome_13:2198322-2209887	-	-	13.6373	12.7094	14.5652	OK
g14212	-	-	g14212	g14212	-	chromosome_13:2210067-2227037	-	-	0.167744	0.0919735	0.243514	OK
Cre13.g578550	-	-	Cre13.g578550	Cre13.g578550	-	chromosome_13:2229401-2234577	-	-	0.16388	0.0546267	0.273133	OK
Cre13.g578600	-	-	Cre13.g578600	Cre13.g578600	-	chromosome_13:2234741-2241437	-	-	1.35496	1.0954	1.61452	OK
Cre13.g578650	-	-	Cre13.g578650	Cre13.g578650	-	chromosome_13:2241557-2249107	-	-	11.7623	10.8719	12.6527	OK
g14216	-	-	g14216	g14216	-	chromosome_13:2249717-2251679	-	-	0.153241	0.00389622	0.302585	OK
Cre13.g578700	-	-	Cre13.g578700	Cre13.g578700	-	chromosome_13:2251797-2254294	-	-	1.21846	0.829901	1.60703	OK
Cre13.g578750	-	-	Cre13.g578750	TBA1	-	chromosome_13:2254298-2259840	-	-	8.45246	7.52188	9.38305	OK
Cre13.g578800	-	-	Cre13.g578800	Cre13.g578800	-	chromosome_13:2259983-2261397	-	-	3.0093	2.0062	4.0124	OK
Cre13.g578850	-	-	Cre13.g578850	Cre13.g578850	-	chromosome_13:2261517-2271639	-	-	0.851993	0.682084	1.0219	OK
Cre13.g578900	-	-	Cre13.g578900	Cre13.g578900	-	chromosome_13:2271787-2276712	-	-	0.739853	0.400385	1.07932	OK
Cre13.g578950	-	-	Cre13.g578950	Cre13.g578950	-	chromosome_13:2276731-2287267	-	-	3.17934	2.89417	3.46451	OK
Cre13.g579000	-	-	Cre13.g579000	Cre13.g579000	-	chromosome_13:2287617-2297089	-	-	0.0837375	0.0245261	0.142949	OK
g14224	-	-	g14224	g14224	-	chromosome_13:2297637-2299749	-	-	0.744968	0	1.54092	OK
Cre13.g579050	-	-	Cre13.g579050	Cre13.g579050	-	chromosome_13:2300293-2305247	-	-	7.29913	6.56666	8.0316	OK
g14226	-	-	g14226	g14226	-	chromosome_13:2306130-2307715	-	-	11.5118	10.1454	12.8782	OK
Cre13.g579100	-	-	Cre13.g579100	Cre13.g579100	-	chromosome_13:2310492-2331227	-	-	0.320117	0.243776	0.396459	OK
Cre13.g579150	-	-	Cre13.g579150	Cre13.g579150	-	chromosome_13:2331435-2333372	-	-	3.52655	2.6895	4.3636	OK
g14229	-	-	g14229	g14229	-	chromosome_13:2333837-2341686	-	-	5.72868	5.19378	6.26358	OK
Cre13.g579250	-	-	Cre13.g579250	Cre13.g579250	-	chromosome_13:2341721-2345997	-	-	1.20248	0.941622	1.46333	OK
Cre13.g579300	-	-	Cre13.g579300	Cre13.g579300	-	chromosome_13:2346344-2348917	-	-	1.61775	1.15316	2.08234	OK
g14232	-	-	g14232	g14232	-	chromosome_13:2351755-2355071	-	-	11.9188	10.9923	12.8453	OK
Cre13.g579350	-	-	Cre13.g579350	Cre13.g579350	-	chromosome_13:2355125-2360141	-	-	3.78341	3.33598	4.23085	OK
Cre13.g579400	-	-	Cre13.g579400	ERM8	-	chromosome_13:2360305-2378021	-	-	0.74847	0.607284	0.889656	OK
Cre13.g579450	-	-	Cre13.g579450	CST1	-	chromosome_13:2378583-2381121	-	-	572.784	564.199	581.369	OK
Cre13.g579500	-	-	Cre13.g579500	Cre13.g579500	-	chromosome_13:2381185-2388811	-	-	0.0435483	0	0.0918607	OK
Cre13.g579550	-	-	Cre13.g579550	CGL27	-	chromosome_13:2388871-2392521	-	-	25.7994	23.583	28.0158	OK
g14238	-	-	g14238	g14238	-	chromosome_13:2392711-2399423	-	-	3.61181	2.73408	4.48955	OK
g14239	-	-	g14239	g14239	-	chromosome_13:2399435-2404101	-	-	7.875	6.681	9.06901	OK
g14240	-	-	g14240	g14240	-	chromosome_13:2404201-2410483	-	-	6.41942	5.62731	7.21153	OK
Cre13.g579600	-	-	Cre13.g579600	SSS3	-	chromosome_13:2404201-2410483	-	-	3.15151	2.29651	4.0065	OK
Cre13.g579650	-	-	Cre13.g579650	Cre13.g579650	-	chromosome_13:2410851-2423713	-	-	2.64626	2.38581	2.9067	OK
Cre13.g579700	-	-	Cre13.g579700	Cre13.g579700	-	chromosome_13:2423947-2428961	-	-	0.270232	0.150012	0.390451	OK
g14243	-	-	g14243	g14243	-	chromosome_13:2429811-2439033	-	-	0.289489	0.153023	0.425955	OK
g14244	-	-	g14244	g14244	-	chromosome_13:2439065-2441491	-	-	0.03711	0	0.0982837	OK
Cre13.g579800	-	-	Cre13.g579800	Cre13.g579800	-	chromosome_13:2441565-2445771	-	-	0.539173	0.240094	0.838253	OK
g14246	-	-	g14246	g14246	-	chromosome_13:2445871-2451893	-	-	6.1025	5.29422	6.91078	OK
g14247	-	-	g14247	g14247	-	chromosome_13:2451975-2460641	-	-	12.5744	11.5373	13.6114	OK
Cre13.g579950	-	-	Cre13.g579950	Cre13.g579950	-	chromosome_13:2460768-2466603	-	-	18.6221	16.9478	20.2964	OK
g14249	-	-	g14249	g14249	-	chromosome_13:2466631-2468091	-	-	1.55179	0.975471	2.12811	OK
Cre13.g580000	-	-	Cre13.g580000	Cre13.g580000	-	chromosome_13:2468272-2469980	-	-	1869.87	0	1978.91	LOWDATA
g14250	-	-	g14250	g14250	-	chromosome_13:2468272-2470323	-	-	5.47155	4.11932	6.82378	OK
Cre13.g580050	-	-	Cre13.g580050	Cre13.g580050	-	chromosome_13:2469985-2477724	-	-	2.36808e-05	0	0.0577675	OK
g14251	-	-	g14251	g14251	-	chromosome_13:2470325-2477724	-	-	2.34335	1.81573	2.87096	OK
Cre13.g580100	-	-	Cre13.g580100	Cre13.g580100	-	chromosome_13:2478781-2481444	-	-	6.96235	6.14055	7.78416	OK
g14253	-	-	g14253	g14253	-	chromosome_13:2490821-2498253	-	-	0.587589	0.379869	0.795309	OK
Cre13.g580150	-	-	Cre13.g580150	Cre13.g580150	-	chromosome_13:2490821-2498253	-	-	9.22057e-07	0	0.0432788	OK
Cre13.g580200	-	-	Cre13.g580200	Cre13.g580200	-	chromosome_13:2498351-2500153	-	-	2.53559	1.8863	3.18489	OK
Cre13.g580250	-	-	Cre13.g580250	Cre13.g580250	-	chromosome_13:2500155-2505871	-	-	0.106485	0.0284388	0.184531	OK
g14255	-	-	g14255	g14255	-	chromosome_13:2500155-2505871	-	-	0.00018771	0	0.0259876	OK
Cre13.g580300	-	-	Cre13.g580300	Cre13.g580300	-	chromosome_13:2505918-2508667	-	-	1.09259	0.679627	1.50554	OK
Cre13.g580350	-	-	Cre13.g580350	Cre13.g580350	-	chromosome_13:2508761-2509902	-	-	32.8023	29.7028	35.9018	OK
g14259	-	-	g14259	g14259	-	chromosome_13:2515355-2522371	-	-	1.31689	1.08164	1.55214	OK
Cre13.g580500	-	-	Cre13.g580500	Cre13.g580500	-	chromosome_13:2522930-2526221	-	-	12.3028	5.93354	18.6721	OK
g14260	-	-	g14260	g14260	-	chromosome_13:2522930-2526221	-	-	0.929483	0	6.74177	OK
Cre13.g580550	-	-	Cre13.g580550	Cre13.g580550	-	chromosome_13:2526929-2532085	-	-	1.80869	1.34554	2.27185	OK
Cre13.g580600	-	-	Cre13.g580600	Cre13.g580600	-	chromosome_13:2532195-2539757	-	-	0.865839	0.643817	1.08786	OK
Cre13.g580650	-	-	Cre13.g580650	Cre13.g580650	-	chromosome_13:2539767-2545375	-	-	0.82702	0.553877	1.10016	OK
Cre13.g580700	-	-	Cre13.g580700	Cre13.g580700	-	chromosome_13:2545495-2552017	-	-	0.237242	0.0790808	0.395404	OK
