tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
Cre11.g480900	-	-	Cre11.g480900	Cre11.g480900	-	chromosome_11:3428750-3432224	-	-	3.09043	2.50795	3.67291	OK
Cre11.g480950	-	-	Cre11.g480950	Cre11.g480950	-	chromosome_11:3432311-3434120	-	-	0.721064	0.286246	1.15588	OK
Cre11.g481000	-	-	Cre11.g481000	Cre11.g481000	-	chromosome_11:3434419-3439750	-	-	49.7178	47.3549	52.0806	OK
Cre11.g481050	-	-	Cre11.g481050	Cre11.g481050	-	chromosome_11:3440274-3445160	-	-	0.620557	0.349724	0.891391	OK
g11942	-	-	g11942	g11942	-	chromosome_11:3445260-3447898	-	-	0.0764857	0	0.202073	OK
Cre11.g481082	-	-	Cre11.g481082	Cre11.g481082	-	chromosome_11:3445260-3447898	-	-	2.24527e-05	0	0.0697441	OK
g11943	-	-	g11943	g11943	-	chromosome_11:3448550-3452140	-	-	0.476296	0.251768	0.700824	OK
g11944	-	-	g11944	g11944	-	chromosome_11:3452234-3457120	-	-	0.110615	0.0116779	0.209551	OK
g11945	-	-	g11945	g11945	-	chromosome_11:3457340-3463302	-	-	1.10074	0.80495	1.39654	OK
g11946	-	-	g11946	g11946	-	chromosome_11:3463464-3468556	-	-	9.02955	7.3904	10.6687	OK
Cre11.g481150	-	-	Cre11.g481150	Cre11.g481150	-	chromosome_11:3469040-3477430	-	-	1.02877	0.844367	1.21317	OK
Cre11.g481200	-	-	Cre11.g481200	Cre11.g481200	-	chromosome_11:3477774-3486070	-	-	5.57027	4.82499	6.31554	OK
g11949	-	-	g11949	g11949	-	chromosome_11:3486134-3493073	-	-	1.02868e-05	0	0.0519761	OK
Cre11.g481250	-	-	Cre11.g481250	Cre11.g481250	-	chromosome_11:3486372-3493073	-	-	3.01701	0	7.08294	LOWDATA
Cre11.g481300	-	-	Cre11.g481300	Cre11.g481300	-	chromosome_11:3493170-3495772	-	-	0.0832725	0	0.19119	OK
Cre11.g481313	-	-	Cre11.g481313	Cre11.g481313	-	chromosome_11:3495820-3500302	-	-	2.00412	1.65924	2.349	OK
Cre11.g481350	-	-	Cre11.g481350	Cre11.g481350	-	chromosome_11:3501401-3510150	-	-	0.24736	0.0824535	0.412267	OK
g11953	-	-	g11953	g11953	-	chromosome_11:3510204-3520850	-	-	0.0107326	0	0.0321977	OK
Cre11.g481400	-	-	Cre11.g481400	Cre11.g481400	-	chromosome_11:3523974-3535242	-	-	0.800428	0.587453	1.0134	OK
Cre11.g481450	-	-	Cre11.g481450	ATPG	-	chromosome_11:3536402-3537655	-	-	892.803	878.645	906.961	OK
g11956	-	-	g11956	g11956	-	chromosome_11:3538566-3545182	-	-	33.2952	31.3275	35.2628	OK
Cre11.g481550	-	-	Cre11.g481550	Cre11.g481550	-	chromosome_11:3545292-3554214	-	-	7.95943	7.17543	8.74342	OK
Cre11.g481600	-	-	Cre11.g481600	GAS28	-	chromosome_11:3554837-3557651	-	-	8.13259	7.19508	9.0701	OK
Cre11.g481650	-	-	Cre11.g481650	Cre11.g481650	-	chromosome_11:3559720-3562762	-	-	63.3245	60.8657	65.7834	OK
Cre11.g481700	-	-	Cre11.g481700	Cre11.g481700	-	chromosome_11:3562816-3570422	-	-	5.73988	5.11092	6.36885	OK
g11960	-	-	g11960	g11960	-	chromosome_11:3562816-3570512	-	-	4.99429	4.43867	5.54991	OK
Cre11.g481750	-	-	Cre11.g481750	GAS30	-	chromosome_11:3571846-3575932	-	-	1.87693	1.46976	2.28409	OK
Cre11.g481800	-	-	Cre11.g481800	Cre11.g481800	-	chromosome_11:3576014-3581122	-	-	6.13984	5.47872	6.80096	OK
g11963	-	-	g11963	g11963	-	chromosome_11:3581252-3583724	-	-	0.381152	0.161094	0.601211	OK
Cre11.g481850	-	-	Cre11.g481850	Cre11.g481850	-	chromosome_11:3583936-3594452	-	-	0.0508985	0.0019968	0.0998003	OK
g11965	-	-	g11965	g11965	-	chromosome_11:3594630-3599982	-	-	10.5757	9.63077	11.5207	OK
Cre11.g481950	-	-	Cre11.g481950	Cre11.g481950	-	chromosome_11:3600123-3602445	-	-	0.405085	0.118647	0.691523	OK
g11967	-	-	g11967	g11967	-	chromosome_11:3602519-3613202	-	-	20.3738	19.2531	21.4944	OK
Cre11.g482050	-	-	Cre11.g482050	Cre11.g482050	-	chromosome_11:3613256-3617422	-	-	6.98554	6.21056	7.76052	OK
Cre11.g482100	-	-	Cre11.g482100	Cre11.g482100	-	chromosome_11:3617532-3625774	-	-	2.1531	1.74805	2.55815	OK
Cre11.g482150	-	-	Cre11.g482150	Cre11.g482150	-	chromosome_11:3625806-3631692	-	-	0.442515	0.277419	0.607611	OK
Cre11.g482200	-	-	Cre11.g482200	FBB9	-	chromosome_11:3631743-3635032	-	-	28.2244	25.8041	30.6446	OK
Cre11.g482250	-	-	Cre11.g482250	Cre11.g482250	-	chromosome_11:3635212-3638958	-	-	2.56307	1.97557	3.15058	OK
g11973	-	-	g11973	g11973	-	chromosome_11:3639502-3641074	-	-	0.755968	0.258173	1.25376	OK
Cre11.g482300	-	-	Cre11.g482300	MOT17	-	chromosome_11:3642932-3647352	-	-	34.0002	32.008	35.9925	OK
Cre11.g482350	-	-	Cre11.g482350	Cre11.g482350	-	chromosome_11:3647692-3648854	-	-	0.292799	0	0.585599	OK
Cre11.g482400	-	-	Cre11.g482400	Cre11.g482400	-	chromosome_11:3648898-3650352	-	-	0.0787733	0	0.23632	OK
Cre11.g482450	-	-	Cre11.g482450	Cre11.g482450	-	chromosome_11:3651566-3655422	-	-	5.84803	5.11916	6.5769	OK
g11978	-	-	g11978	g11978	-	chromosome_11:3655972-3672343	-	-	1.14259	0.893354	1.39182	OK
Cre11.g482550	-	-	Cre11.g482550	Cre11.g482550	-	chromosome_11:3672696-3680282	-	-	0.0242018	0	0.054815	OK
Cre11.g482600	-	-	Cre11.g482600	Cre11.g482600	-	chromosome_11:3680382-3683634	-	-	16.1135	14.573	17.6541	OK
Cre11.g482626	-	-	Cre11.g482626	Cre11.g482626	-	chromosome_11:3684706-3687208	-	-	17.6027	16.1056	19.0998	OK
Cre11.g482650	-	-	Cre11.g482650	Cre11.g482650	-	chromosome_11:3687491-3690606	-	-	1.56682	1.15885	1.97478	OK
g11983	-	-	g11983	g11983	-	chromosome_11:3691086-3692848	-	-	0	0	0	OK
Cre11.g482700	-	-	Cre11.g482700	Cre11.g482700	-	chromosome_11:3692850-3696796	-	-	0.642495	0.385497	0.899493	OK
g11985	-	-	g11985	g11985	-	chromosome_11:3696896-3709048	-	-	19.7851	18.8571	20.713	OK
Cre11.g482750	-	-	Cre11.g482750	Cre11.g482750	-	chromosome_11:3696896-3709048	-	-	0.00408516	0	0.0259158	OK
g11986	-	-	g11986	g11986	-	chromosome_11:3709060-3718076	-	-	5.50716	4.97721	6.0371	OK
Cre11.g482841	-	-	Cre11.g482841	Cre11.g482841	-	chromosome_11:3718160-3721046	-	-	6.21421	5.39825	7.03018	OK
Cre11.g482850	-	-	Cre11.g482850	Cre11.g482850	-	chromosome_11:3721224-3726208	-	-	0.38475	0.198119	0.571381	OK
Cre11.g482900	-	-	Cre11.g482900	Cre11.g482900	-	chromosome_11:3726256-3730168	-	-	2.12905	1.53279	2.7253	OK
g11990	-	-	g11990	g11990	-	chromosome_11:3730266-3741022	-	-	25.5279	24.6827	26.3732	OK
Cre11.g483000	-	-	Cre11.g483000	Cre11.g483000	-	chromosome_11:3741030-3751106	-	-	0.819639	0.658376	0.980901	OK
g11992	-	-	g11992	g11992	-	chromosome_11:3757216-3762878	-	-	0.287932	0.177208	0.398657	OK
Cre11.g483100	-	-	Cre11.g483100	Cre11.g483100	-	chromosome_11:3762970-3770936	-	-	4.47513	4.05724	4.89303	OK
g11994	-	-	g11994	g11994	-	chromosome_11:3771455-3774296	-	-	2.00631	1.05028	2.96234	OK
Cre11.g483150	-	-	Cre11.g483150	Cre11.g483150	-	chromosome_11:3771455-3774326	-	-	3.79855	2.82615	4.77095	OK
Cre11.g483200	-	-	Cre11.g483200	Cre11.g483200	-	chromosome_11:3774426-3778629	-	-	2.20596	1.71269	2.69922	OK
Cre11.g483250	-	-	Cre11.g483250	Cre11.g483250	-	chromosome_11:3779246-3784383	-	-	0.190807	0.0701302	0.311484	OK
Cre11.g483269	-	-	Cre11.g483269	Cre11.g483269	-	chromosome_11:3784916-3786129	-	-	1.34922	0.744261	1.95418	OK
g11998	-	-	g11998	g11998	-	chromosome_11:3788766-3794267	-	-	0.133283	0.0390376	0.227528	OK
Cre11.g483400	-	-	Cre11.g483400	ELG10	-	chromosome_11:3794386-3801990	-	-	2.54796	2.07276	3.02316	OK
Cre11.g483450	-	-	Cre11.g483450	Cre11.g483450	-	chromosome_11:3808158-3809876	-	-	5.52641	4.3621	6.69072	OK
g12001	-	-	g12001	g12001	-	chromosome_12:4265-5657	-	-	0	0	0	OK
Cre12.g483500	-	-	Cre12.g483500	Cre12.g483500	-	chromosome_12:5947-34335	-	-	1.15667	1.03908	1.27427	OK
Cre12.g483550	-	-	Cre12.g483550	VPE1	-	chromosome_12:38025-43478	-	-	15.5017	14.4825	16.5208	OK
Cre12.g483600	-	-	Cre12.g483600	Cre12.g483600	-	chromosome_12:44595-49317	-	-	6.47507	5.70797	7.24217	OK
Cre12.g483650	-	-	Cre12.g483650	Cre12.g483650	-	chromosome_12:49319-54505	-	-	9.69066	8.80718	10.5741	OK
g12006	-	-	g12006	g12006	-	chromosome_12:55945-61637	-	-	37.1738	35.6098	38.7378	OK
g12007	-	-	g12007	g12007	-	chromosome_12:59655-63777	-	-	0	0	0	OK
Cre12.g483750	-	-	Cre12.g483750	Cre12.g483750	-	chromosome_12:64330-68465	-	-	3.74149	2.9856	4.49739	OK
Cre12.g483800	-	-	Cre12.g483800	Cre12.g483800	-	chromosome_12:68905-83423	-	-	4.85398	4.48665	5.22131	OK
Cre12.g483850	-	-	Cre12.g483850	Cre12.g483850	-	chromosome_12:84671-85365	-	-	412.229	392.209	432.248	OK
Cre12.g483900	-	-	Cre12.g483900	Cre12.g483900	-	chromosome_12:85465-90557	-	-	7.00839	6.12464	7.89214	OK
g12011	-	-	g12011	g12011	-	chromosome_12:85465-90557	-	-	0.19982	0	0.404878	OK
g12012	-	-	g12012	g12012	-	chromosome_12:91129-92325	-	-	0.0704698	0	0.202984	OK
Cre12.g483950	-	-	Cre12.g483950	MDH4	-	chromosome_12:92425-95047	-	-	107.921	103.755	112.087	OK
Cre12.g484000	-	-	Cre12.g484000	Cre12.g484000	-	chromosome_12:95054-99518	-	-	51.4504	49.0677	53.8332	OK
g12015	-	-	g12015	g12015	-	chromosome_12:99629-101165	-	-	1414.17	1396.8	1431.54	OK
Cre12.g484100	-	-	Cre12.g484100	RPC19	-	chromosome_12:101265-103507	-	-	69.8618	66.1646	73.5589	OK
Cre12.g484150	-	-	Cre12.g484150	Cre12.g484150	-	chromosome_12:103509-108465	-	-	35.3636	33.7338	36.9933	OK
g12017	-	-	g12017	g12017	-	chromosome_12:103509-108465	-	-	2.12885	1.58685	2.67085	OK
Cre12.g484200	-	-	Cre12.g484200	PPS2	-	chromosome_12:108575-112293	-	-	111.151	107.069	115.232	OK
Cre12.g484250	-	-	Cre12.g484250	DHC1	-	chromosome_12:113075-133587	-	-	41.438	40.6177	42.2583	OK
Cre12.g484300	-	-	Cre12.g484300	Cre12.g484300	-	chromosome_12:133745-135081	-	-	59.2053	54.3792	64.0313	OK
Cre12.g484350	-	-	Cre12.g484350	Cre12.g484350	-	chromosome_12:135327-143416	-	-	22.2998	21.1074	23.4922	OK
Cre12.g484400	-	-	Cre12.g484400	Cre12.g484400	-	chromosome_12:145735-146337	-	-	1.0387e-07	0	0.295781	LOWDATA
g12024	-	-	g12024	g12024	-	chromosome_12:145735-150807	-	-	1.34685	0.996228	1.69747	OK
Cre12.g484450	-	-	Cre12.g484450	Cre12.g484450	-	chromosome_12:151085-155997	-	-	7.06663	6.42153	7.71172	OK
Cre12.g484500	-	-	Cre12.g484500	Cre12.g484500	-	chromosome_12:156055-158387	-	-	32.036	29.1296	34.9423	OK
Cre12.g484550	-	-	Cre12.g484550	Cre12.g484550	-	chromosome_12:158465-161747	-	-	0.152805	0.0161321	0.289479	OK
Cre12.g484600	-	-	Cre12.g484600	Cre12.g484600	-	chromosome_12:161779-165055	-	-	4.13335	3.49365	4.77305	OK
Cre12.g484650	-	-	Cre12.g484650	Cre12.g484650	-	chromosome_12:165615-171937	-	-	3.63115	3.17131	4.091	OK
Cre12.g484700	-	-	Cre12.g484700	Cre12.g484700	-	chromosome_12:172168-174425	-	-	61.1312	56.4767	65.7856	OK
g12031	-	-	g12031	g12031	-	chromosome_12:174525-181397	-	-	3.45473	2.86656	4.04291	OK
Cre12.g484800	-	-	Cre12.g484800	Cre12.g484800	-	chromosome_12:199887-208329	-	-	3.21502	2.7765	3.65355	OK
g12033	-	-	g12033	g12033	-	chromosome_12:209379-212831	-	-	0.454093	0.205034	0.703151	OK
Cre12.g484900	-	-	Cre12.g484900	FAP83	-	chromosome_12:213023-217059	-	-	15.1131	14.0427	16.1834	OK
Cre12.g484950	-	-	Cre12.g484950	Cre12.g484950	-	chromosome_12:217559-220161	-	-	0.559866	0.309486	0.810246	OK
Cre12.g485000	-	-	Cre12.g485000	FAP182	-	chromosome_12:220167-222503	-	-	23.0237	21.212	24.8354	OK
Cre12.g485050	-	-	Cre12.g485050	CAH6	-	chromosome_12:222629-225512	-	-	58.2725	55.799	60.7461	OK
Cre12.g485100	-	-	Cre12.g485100	Cre12.g485100	-	chromosome_12:225569-226531	-	-	10.8737	9.03617	12.7113	OK
Cre12.g485150	-	-	Cre12.g485150	GAP1	-	chromosome_12:226537-229749	-	-	308.416	301.936	314.896	OK
Cre12.g485200	-	-	Cre12.g485200	Cre12.g485200	-	chromosome_12:232023-233568	-	-	0.850606	0.416274	1.28494	OK
g12041	-	-	g12041	g12041	-	chromosome_12:235219-240680	-	-	15.6607	14.7849	16.5366	OK
g12042	-	-	g12042	g12042	-	chromosome_12:240749-241801	-	-	0.167668	0	0.426223	OK
Cre12.g485300	-	-	Cre12.g485300	Cre12.g485300	-	chromosome_12:242573-248419	-	-	0.0497533	9.68906e-05	0.0994096	OK
Cre12.g485350	-	-	Cre12.g485350	Cre12.g485350	-	chromosome_12:248848-254089	-	-	4.76209	4.15388	5.3703	OK
g12044	-	-	g12044	g12044	-	chromosome_12:248848-254089	-	-	0.000248661	0	0.0381648	OK
Cre12.g485400	-	-	Cre12.g485400	Cre12.g485400	-	chromosome_12:254545-260459	-	-	4.89753	4.24505	5.55	OK
Cre12.g485418	-	-	Cre12.g485418	Cre12.g485418	-	chromosome_12:260559-266164	-	-	11.1309	10.3159	11.9458	OK
Cre12.g485453	-	-	Cre12.g485453	Cre12.g485453	-	chromosome_12:267619-270831	-	-	11.1541	10.1604	12.1478	OK
g12048	-	-	g12048	g12048	-	chromosome_12:270883-271929	-	-	0	0	0	OK
Cre12.g485480	-	-	Cre12.g485480	Cre12.g485480	-	chromosome_12:275532-279405	-	-	6.0859	5.33685	6.83495	OK
Cre12.g485500	-	-	Cre12.g485500	Cre12.g485500	-	chromosome_12:279618-287139	-	-	7.01552	6.44979	7.58125	OK
Cre12.g485550	-	-	Cre12.g485550	Cre12.g485550	-	chromosome_12:287193-291461	-	-	3.70585	3.05054	4.36115	OK
g12052	-	-	g12052	g12052	-	chromosome_12:291589-300070	-	-	8.83502	8.20253	9.46751	OK
g12053	-	-	g12053	g12053	-	chromosome_12:300313-302179	-	-	1.85808	1.21402	2.50213	OK
g12054	-	-	g12054	g12054	-	chromosome_12:304859-306591	-	-	0.453146	0.188797	0.717494	OK
Cre12.g494650	-	-	Cre12.g494650	Cre12.g494650	-	chromosome_12:320249-326761	-	-	0.0545624	0.00312048	0.106004	OK
Cre12.g494600	-	-	Cre12.g494600	Cre12.g494600	-	chromosome_12:326929-330681	-	-	0.20486	0.0835114	0.326209	OK
g12057	-	-	g12057	g12057	-	chromosome_12:330695-336603	-	-	54.8374	53.0552	56.6197	OK
Cre12.g494500	-	-	Cre12.g494500	CDKI1	-	chromosome_12:337432-343229	-	-	6.2459	5.38796	7.10384	OK
Cre12.g494450	-	-	Cre12.g494450	PRPS16	-	chromosome_12:343329-344322	-	-	259.568	250.768	268.369	OK
Cre12.g494400	-	-	Cre12.g494400	MNP2	-	chromosome_12:344573-348789	-	-	4.67862	3.88779	5.46945	OK
Cre12.g494350	-	-	Cre12.g494350	Cre12.g494350	-	chromosome_12:348904-356525	-	-	27.7179	26.2066	29.2292	OK
Cre12.g494300	-	-	Cre12.g494300	Cre12.g494300	-	chromosome_12:356759-358607	-	-	0.609305	0.274947	0.943663	OK
Cre12.g494250	-	-	Cre12.g494250	Cre12.g494250	-	chromosome_12:358616-363309	-	-	0.485754	0.275486	0.696022	OK
g12064	-	-	g12064	g12064	-	chromosome_12:363363-365669	-	-	0.929077	0.562696	1.29546	OK
g12065	-	-	g12065	g12065	-	chromosome_12:371853-375599	-	-	0.226743	0.0861434	0.367342	OK
Cre12.g494150	-	-	Cre12.g494150	Cre12.g494150	-	chromosome_12:375605-377067	-	-	0.0655513	0	0.196654	OK
Cre12.g494100	-	-	Cre12.g494100	Cre12.g494100	-	chromosome_12:377412-390437	-	-	36.6382	35.38	37.8964	OK
Cre12.g494050	-	-	Cre12.g494050	RPL9	-	chromosome_12:390537-391273	-	-	6691.32	6631.6	6751.03	OK
g12069	-	-	g12069	g12069	-	chromosome_12:392037-394799	-	-	0.0230391	0	0.0691172	OK
Cre12.g494000	-	-	Cre12.g494000	CGL82	-	chromosome_12:397817-403435	-	-	27.3575	26.0076	28.7073	OK
Cre12.g493950	-	-	Cre12.g493950	PRPS13	-	chromosome_12:403451-405828	-	-	274.805	267.544	282.065	OK
Cre12.g493900	-	-	Cre12.g493900	Cre12.g493900	-	chromosome_12:405921-407577	-	-	4.96881	3.83367	6.10394	OK
g12074	-	-	g12074	g12074	-	chromosome_12:411081-414987	-	-	35.7133	33.9595	37.4671	OK
Cre12.g493750	-	-	Cre12.g493750	Cre12.g493750	-	chromosome_12:416591-427467	-	-	0.156963	0.0459733	0.267952	OK
Cre12.g493700	-	-	Cre12.g493700	Cre12.g493700	-	chromosome_12:427597-434759	-	-	0.0046277	0	0.0253234	OK
Cre12.g493650	-	-	Cre12.g493650	Cre12.g493650	-	chromosome_12:434763-437837	-	-	0.565149	0.324169	0.80613	OK
Cre12.g493600	-	-	Cre12.g493600	Cre12.g493600	-	chromosome_12:437891-444107	-	-	2.4235	2.10997	2.73702	OK
Cre12.g493550	-	-	Cre12.g493550	Cre12.g493550	-	chromosome_12:444207-460159	-	-	1.47116	1.25425	1.68807	OK
Cre12.g493500	-	-	Cre12.g493500	Cre12.g493500	-	chromosome_12:460165-465637	-	-	16.3408	15.1435	17.5382	OK
Cre12.g493450	-	-	Cre12.g493450	Cre12.g493450	-	chromosome_12:465767-472569	-	-	1.67586	1.3472	2.00452	OK
Cre12.g493400	-	-	Cre12.g493400	SMC4	-	chromosome_12:472571-482547	-	-	0.114769	0.033615	0.195922	OK
Cre12.g493350	-	-	Cre12.g493350	Cre12.g493350	-	chromosome_12:482857-484309	-	-	2.1383	1.31527	2.96134	OK
Cre12.g493300	-	-	Cre12.g493300	Cre12.g493300	-	chromosome_12:484601-499157	-	-	3.12341	2.82703	3.41979	OK
Cre12.g493250	-	-	Cre12.g493250	Cre12.g493250	-	chromosome_12:499211-505337	-	-	96.021	93.502	98.5399	OK
g12086	-	-	g12086	g12086	-	chromosome_12:505817-510999	-	-	1.9385	1.56719	2.30981	OK
Cre12.g493150	-	-	Cre12.g493150	VKE1	-	chromosome_12:511637-514890	-	-	7.15075	6.142	8.1595	OK
Cre12.g493100	-	-	Cre12.g493100	Cre12.g493100	-	chromosome_12:514891-517577	-	-	0	0	0	OK
Cre12.g493050	-	-	Cre12.g493050	Cre12.g493050	-	chromosome_12:517697-523199	-	-	0.0145028	0	0.0485472	OK
Cre12.g493000	-	-	Cre12.g493000	Cre12.g493000	-	chromosome_12:523201-530007	-	-	6.49822	5.80844	7.188	OK
Cre12.g492950	-	-	Cre12.g492950	RIR1	-	chromosome_12:530135-535259	-	-	9.07487	8.27819	9.87156	OK
Cre12.g492900	-	-	Cre12.g492900	Cre12.g492900	-	chromosome_12:535270-538086	-	-	2.08113	1.54527	2.61698	OK
Cre12.g492850	-	-	Cre12.g492850	Cre12.g492850	-	chromosome_12:538266-547195	-	-	0.856201	0.658908	1.05349	OK
g12094	-	-	g12094	g12094	-	chromosome_12:547200-554156	-	-	0.0516316	0	0.103263	OK
Cre12.g492750	-	-	Cre12.g492750	Cre12.g492750	-	chromosome_12:554256-571608	-	-	0.867754	0.727903	1.0076	OK
Cre12.g492700	-	-	Cre12.g492700	FAS1	-	chromosome_12:571610-576346	-	-	6.15922	5.38013	6.9383	OK
Cre12.g492650	-	-	Cre12.g492650	FAS2	-	chromosome_12:576392-582046	-	-	0.67904	0.437065	0.921015	OK
Cre12.g492600	-	-	Cre12.g492600	FAS3	-	chromosome_12:582137-587926	-	-	2.86832	2.42837	3.30827	OK
Cre12.g492550	-	-	Cre12.g492550	Cre12.g492550	-	chromosome_12:589116-594296	-	-	0.000191042	0	0.0450085	OK
g12099	-	-	g12099	g12099	-	chromosome_12:589116-594296	-	-	6.36856	5.61446	7.12266	OK
Cre12.g492500	-	-	Cre12.g492500	Cre12.g492500	-	chromosome_12:598030-601246	-	-	5.89078	5.01546	6.76609	OK
g12101	-	-	g12101	g12101	-	chromosome_12:601446-603114	-	-	2.12306	1.43913	2.80699	OK
Cre12.g492450	-	-	Cre12.g492450	Cre12.g492450	-	chromosome_12:603181-615606	-	-	4.45563	4.01819	4.89307	OK
Cre12.g492400	-	-	Cre12.g492400	Cre12.g492400	-	chromosome_12:615893-616356	-	-	0	0	0	OK
Cre12.g492350	-	-	Cre12.g492350	Cre12.g492350	-	chromosome_12:616404-623506	-	-	7.06934	6.23693	7.90175	OK
Cre12.g492300	-	-	Cre12.g492300	NUO10	-	chromosome_12:623862-625556	-	-	65.9486	61.9718	69.9255	OK
Cre12.g492250	-	-	Cre12.g492250	TRZ3	-	chromosome_12:625688-630425	-	-	6.66549	0	12.5356	LOWDATA
g12106	-	-	g12106	g12106	-	chromosome_12:625688-630626	-	-	5.82828e-06	0	0.0352061	OK
Cre12.g492200	-	-	Cre12.g492200	Cre12.g492200	-	chromosome_12:630866-642483	-	-	3.11621	2.80954	3.42289	OK
Cre12.g492150	-	-	Cre12.g492150	Cre12.g492150	-	chromosome_12:642614-644996	-	-	0.0605069	0	0.181521	OK
g12109	-	-	g12109	g12109	-	chromosome_12:645126-647458	-	-	0.0411058	0	0.123318	OK
g12110	-	-	g12110	g12110	-	chromosome_12:647460-648416	-	-	0.244089	0	0.571344	OK
g12111	-	-	g12111	g12111	-	chromosome_12:651070-657686	-	-	0.532808	0.336055	0.72956	OK
g12112	-	-	g12112	g12112	-	chromosome_12:665145-667891	-	-	0.313121	0.106293	0.519948	OK
g12113	-	-	g12113	g12113	-	chromosome_12:668215-673551	-	-	0.136995	0.0385976	0.235393	OK
g12114	-	-	g12114	g12114	-	chromosome_12:678955-693741	-	-	30.281	29.0844	31.4777	OK
g12115	-	-	g12115	g12115	-	chromosome_12:691513-693741	-	-	0.297013	0	0.915645	OK
Cre12.g494750	-	-	Cre12.g494750	PRPS20	-	chromosome_12:693832-695823	-	-	370.425	362.964	377.887	OK
Cre12.g494800	-	-	Cre12.g494800	IDA4	-	chromosome_12:695825-697181	-	-	192.965	183.97	201.96	OK
Cre12.g494850	-	-	Cre12.g494850	ADK3	-	chromosome_12:697227-700110	-	-	143.319	137.323	149.314	OK
Cre12.g494900	-	-	Cre12.g494900	Cre12.g494900	-	chromosome_12:700201-705055	-	-	32.0873	30.0467	34.128	OK
Cre12.g494950	-	-	Cre12.g494950	Cre12.g494950	-	chromosome_12:705101-707723	-	-	0.0686814	0	0.206044	OK
Cre12.g495000	-	-	Cre12.g495000	Cre12.g495000	-	chromosome_12:707725-716741	-	-	7.47152	6.84125	8.1018	OK
Cre12.g495050	-	-	Cre12.g495050	Cre12.g495050	-	chromosome_12:716841-724543	-	-	1.67773	1.38447	1.97099	OK
Cre12.g495100	-	-	Cre12.g495100	PSR1	-	chromosome_12:724591-729993	-	-	1.90995	1.59596	2.22395	OK
g12124	-	-	g12124	g12124	-	chromosome_12:730041-734763	-	-	0	0	0	OK
g12125	-	-	g12125	g12125	-	chromosome_12:729975-731241	-	-	0.0678127	0	0.203438	OK
Cre12.g495250	-	-	Cre12.g495250	Cre12.g495250	-	chromosome_12:734809-740313	-	-	37.3576	35.7192	38.996	OK
Cre12.g495300	-	-	Cre12.g495300	HIS6	-	chromosome_12:740315-743461	-	-	19.5296	17.6111	21.4481	OK
Cre12.g495350	-	-	Cre12.g495350	POC12	-	chromosome_12:743561-753893	-	-	0.468925	0.325904	0.611945	OK
Cre12.g495400	-	-	Cre12.g495400	Cre12.g495400	-	chromosome_12:753941-757463	-	-	0.32194	0.155691	0.488189	OK
Cre12.g495450	-	-	Cre12.g495450	Cre12.g495450	-	chromosome_12:757511-760514	-	-	4.1666	3.46482	4.86838	OK
Cre12.g495500	-	-	Cre12.g495500	Cre12.g495500	-	chromosome_12:760515-763131	-	-	6.70655	5.87185	7.54124	OK
Cre12.g495550	-	-	Cre12.g495550	Cre12.g495550	-	chromosome_12:763231-764014	-	-	63.885	58.7905	68.9795	OK
Cre12.g495600	-	-	Cre12.g495600	Cre12.g495600	-	chromosome_12:764015-777151	-	-	4.53233	4.15851	4.90615	OK
Cre12.g495650	-	-	Cre12.g495650	Cre12.g495650	-	chromosome_12:777242-783354	-	-	9.93651	8.9668	10.9062	OK
g12135	-	-	g12135	g12135	-	chromosome_12:783355-787381	-	-	0.021812	0	0.0654359	OK
Cre12.g495750	-	-	Cre12.g495750	Cre12.g495750	-	chromosome_12:787427-789300	-	-	37.8852	35.2456	40.5248	OK
Cre12.g495800	-	-	Cre12.g495800	Cre12.g495800	-	chromosome_12:789391-800233	-	-	5.34343	4.91091	5.77595	OK
Cre12.g495850	-	-	Cre12.g495850	Cre12.g495850	-	chromosome_12:800234-804911	-	-	42.6082	40.5387	44.6778	OK
Cre12.g495900	-	-	Cre12.g495900	Cre12.g495900	-	chromosome_12:805011-812513	-	-	0.918982	0.713491	1.12447	OK
Cre12.g495950	-	-	Cre12.g495950	Cre12.g495950	-	chromosome_12:812515-819521	-	-	4.49822	3.89712	5.09932	OK
Cre12.g496000	-	-	Cre12.g496000	Cre12.g496000	-	chromosome_12:819621-822825	-	-	130.37	0	160.232	LOWDATA
g12141	-	-	g12141	g12141	-	chromosome_12:819621-825594	-	-	38.1241	35.855	40.3933	OK
g12142	-	-	g12142	g12142	-	chromosome_12:822871-825595	-	-	2.49196e-05	0	0.0788835	OK
g12143	-	-	g12143	g12143	-	chromosome_12:825595-837651	-	-	16.0708	13.9136	18.228	OK
g12144	-	-	g12144	g12144	-	chromosome_12:857281-860625	-	-	18.3613	17.1871	19.5354	OK
g12145	-	-	g12145	g12145	-	chromosome_12:860671-867535	-	-	7.5733	6.99402	8.15258	OK
g12146	-	-	g12146	g12146	-	chromosome_12:867584-875055	-	-	0.197183	0.0905762	0.303789	OK
g12147	-	-	g12147	g12147	-	chromosome_12:881355-886337	-	-	0.446603	0.279586	0.613619	OK
g12148	-	-	g12148	g12148	-	chromosome_12:898645-901877	-	-	0.0190247	0	0.0575117	OK
g12149	-	-	g12149	g12149	-	chromosome_12:905779-927085	-	-	0.250072	0.148161	0.351984	OK
